;;;0
1;41;1;1.1887500000000626
2;41;1;0.0
3;41;1;0.0
4;41;1;0.0
5;41;1;0.0
6;41;1;1.6429238536764426
7;41;1;0.0
8;41;1;1.3938124999999997
9;41;1;0.0
10;41;1;0.0
11;41;1;0.0
12;41;1;0.0
13;41;1;0.0
14;41;1;0.0
15;41;1;0.0
16;41;1;0.0
17;41;1;0.0
18;41;1;0.0
19;41;1;1.2397791252003352
20;41;1;1.2641531603705614
21;41;1;0.0
22;41;1;0.0
23;41;1;0.0
24;41;1;0.0
25;41;1;0.0
26;41;1;1.1078613536764426
27;41;1;0.0
28;41;1;0.0
29;41;1;0.0
30;41;1;0.0
31;41;1;1.8185833333333958
32;41;1;0.0
33;41;1;0.0
34;41;1;1.2456250000000624
35;41;1;0.0
36;41;1;0.0
37;41;1;0.0
38;41;1;1.2325625000000626
39;41;1;1.7651458333333956
40;41;1;0.0
41;41;1;1.8112374585336686
42;41;1;0.0
43;41;1;0.0
44;41;1;0.0
45;41;1;0.900125378601732
46;41;1;1.7560625000000627
47;41;1;0.0
48;41;1;0.0
49;41;1;1.2008416252003353
50;41;1;1.2580625000000625
51;41;1;0.0
52;41;1;0.0
53;41;1;0.0
54;41;1;0.9146250000000631
55;41;1;0.0
56;41;1;0.0
57;41;1;1.2386250000000625
58;41;1;0.0
59;41;1;0.0
1;42;1;1.1887500000000588
2;42;1;0.0
3;42;1;0.0
4;42;1;0.0
5;42;1;0.0
6;42;1;1.1501979691427406
7;42;1;0.0
8;42;1;1.4406249999999998
9;42;1;0.0
10;42;1;0.0
11;42;1;0.0
12;42;1;0.0
13;42;1;0.0
14;42;1;0.0
15;42;1;0.0
16;42;1;0.0
17;42;1;0.0
18;42;1;0.0
19;42;1;1.268418185271144
20;42;1;1.288418185271144
21;42;1;0.0
22;42;1;0.0
23;42;1;0.0
24;42;1;0.0
25;42;1;0.0
26;42;1;1.1470104691427407
27;42;1;0.0
28;42;1;0.0
29;42;1;0.0
30;42;1;0.0
31;42;1;1.8185833333333918
32;42;1;0.0
33;42;1;0.0
34;42;1;1.2456250000000586
35;42;1;0.0
36;42;1;0.0
37;42;1;0.0
38;42;1;1.2325625000000588
39;42;1;1.1548678737169589
40;42;1;0.0
41;42;1;1.8398765186044774
42;42;1;0.0
43;42;1;0.0
44;42;1;0.0
45;42;1;0.9001258191780916
46;42;1;1.1480553737169588
47;42;1;0.0
48;42;1;0.0
49;42;1;1.2294806852711442
50;42;1;1.2580625000000587
51;42;1;0.0
52;42;1;0.0
53;42;1;0.0
54;42;1;0.9146250000562022
55;42;1;0.0
56;42;1;0.0
57;42;1;1.2386250000000587
58;42;1;0.0
59;42;1;0.0
1;43;1;1.799833333333396
2;43;1;0.0
3;43;1;0.0
4;43;1;0.0
5;43;1;0.0
6;43;1;1.728699767629768
7;43;1;0.0
8;43;1;1.4874999999999998
9;43;1;0.0
10;43;1;0.0
11;43;1;0.0
12;43;1;0.0
13;43;1;0.0
14;43;1;0.0
15;43;1;0.0
16;43;1;0.0
17;43;1;0.0
18;43;1;0.0
19;43;1;1.9322016989531923
20;43;1;1.3262414542318017
21;43;1;0.0
22;43;1;0.0
23;43;1;0.0
24;43;1;0.0
25;43;1;0.0
26;43;1;1.724449767629768
27;43;1;0.0
28;43;1;0.0
29;43;1;0.0
30;43;1;0.0
31;43;1;1.8185833333333958
32;43;1;0.0
33;43;1;0.0
34;43;1;1.2456250000000624
35;43;1;0.0
36;43;1;0.0
37;43;1;0.0
38;43;1;1.8551875000000626
39;43;1;1.691307041969425
40;43;1;0.0
41;43;1;1.8712850322865253
42;43;1;0.0
43;43;1;0.0
44;43;1;0.0
45;43;1;0.9001258510671899
46;43;1;1.1503487086360915
47;43;1;0.0
48;43;1;0.0
49;43;1;1.8802850322865252
50;43;1;1.8922500000000624
51;43;1;0.0
52;43;1;0.0
53;43;1;0.0
54;43;1;0.9146249999303904
55;43;1;0.0
56;43;1;0.0
57;43;1;1.2386250000000625
58;43;1;0.0
59;43;1;0.0
1;44;1;1.7998333333334418
2;44;1;0.0
3;44;1;0.0
4;44;1;0.0
5;44;1;0.0
6;44;1;1.722962662223583
7;44;1;0.0
8;44;1;1.4874999999999998
9;44;1;0.0
10;44;1;0.0
11;44;1;0.0
12;44;1;0.0
13;44;1;0.0
14;44;1;0.0
15;44;1;0.0
16;44;1;0.0
17;44;1;0.0
18;44;1;0.0
19;44;1;1.932201841420789
20;44;1;1.3264115534139902
21;44;1;0.0
22;44;1;0.0
23;44;1;0.0
24;44;1;0.0
25;44;1;0.0
26;44;1;1.718712662223583
27;44;1;0.0
28;44;1;0.0
29;44;1;0.0
30;44;1;0.0
31;44;1;1.818583333333442
32;44;1;0.0
33;44;1;0.0
34;44;1;1.2456250000001083
35;44;1;0.0
36;44;1;0.0
37;44;1;0.0
38;44;1;1.8551875000001083
39;44;1;1.7021634850481333
40;44;1;0.0
41;44;1;1.8712851747541221
42;44;1;0.0
43;44;1;0.0
44;44;1;0.0
45;44;1;0.9001256990490134
46;44;1;1.1612051517147999
47;44;1;0.0
48;44;1;0.0
49;44;1;1.880285174754122
50;44;1;1.8922500000001086
51;44;1;0.0
52;44;1;0.0
53;44;1;0.0
54;44;1;0.9146250000562519
55;44;1;0.0
56;44;1;0.0
57;44;1;1.2386250000001084
58;44;1;0.0
59;44;1;0.0
1;45;1;1.8451129709324987
2;45;1;0.0
3;45;1;0.0
4;45;1;0.0
5;45;1;0.0
6;45;1;1.78972163633156
7;45;1;0.0
8;45;1;1.4874999999999998
9;45;1;0.0
10;45;1;0.0
11;45;1;0.0
12;45;1;0.0
13;45;1;0.0
14;45;1;0.0
15;45;1;0.0
16;45;1;0.0
17;45;1;0.0
18;45;1;0.0
19;45;1;2.003677631871983
20;45;1;1.4124963349097641
21;45;1;0.0
22;45;1;0.0
23;45;1;0.0
24;45;1;0.0
25;45;1;0.0
26;45;1;1.7854716363315601
27;45;1;0.0
28;45;1;0.0
29;45;1;0.0
30;45;1;0.0
31;45;1;1.8596338042658318
32;45;1;0.0
33;45;1;0.0
34;45;1;1.2907441739702799
35;45;1;0.0
36;45;1;0.0
37;45;1;0.0
38;45;1;1.901154637599165
39;45;1;1.7864206259882165
40;45;1;0.0
41;45;1;1.942760965205316
42;45;1;0.0
43;45;1;0.0
44;45;1;0.0
45;45;1;0.9454316739000166
46;45;1;1.2038164593215497
47;45;1;0.0
48;45;1;0.0
49;45;1;1.9517609652053158
50;45;1;1.937529637599165
51;45;1;0.0
52;45;1;0.0
53;45;1;0.0
54;45;1;0.9597441739006078
55;45;1;0.0
56;45;1;0.0
57;45;1;1.28374417397028
58;45;1;0.0
59;45;1;0.0
1;46;1;1.8831666666667695
2;46;1;0.0
3;46;1;0.0
4;46;1;0.0
5;46;1;0.0
6;46;1;1.7582351014449058
7;46;1;0.0
8;46;1;1.4874999999999998
9;46;1;0.0
10;46;1;0.0
11;46;1;0.0
12;46;1;0.0
13;46;1;0.0
14;46;1;0.0
15;46;1;0.0
16;46;1;0.0
17;46;1;0.0
18;46;1;0.0
19;46;1;1.9530351018160879
20;46;1;1.33695729957718
21;46;1;0.0
22;46;1;0.0
23;46;1;0.0
24;46;1;0.0
25;46;1;0.0
26;46;1;1.753985101444906
27;46;1;0.0
28;46;1;0.0
29;46;1;0.0
30;46;1;0.0
31;46;1;1.9018958333334361
32;46;1;0.0
33;46;1;0.0
34;46;1;1.3081250000001028
35;46;1;0.0
36;46;1;0.0
37;46;1;0.0
38;46;1;1.938520833333436
39;46;1;1.7781562646715394
40;46;1;0.0
41;46;1;1.8921184351494214
42;46;1;0.0
43;46;1;0.0
44;46;1;0.0
45;46;1;0.9626254465381463
46;46;1;1.2163854313382059
47;46;1;0.0
48;46;1;0.0
49;46;1;1.9011184351494212
50;46;1;1.9755833333334363
51;46;1;0.0
52;46;1;0.0
53;46;1;0.0
54;46;1;0.9771250000562464
55;46;1;0.0
56;46;1;0.0
57;46;1;1.301125000000103
58;46;1;0.0
59;46;1;0.0
1;47;1;1.8885461203287903
2;47;1;0.0
3;47;1;0.0
4;47;1;0.0
5;47;1;0.0
6;47;1;1.7530025315765547
7;47;1;0.0
8;47;1;1.4874999999999998
9;47;1;0.0
10;47;1;0.0
11;47;1;0.0
12;47;1;0.0
13;47;1;0.0
14;47;1;0.0
15;47;1;0.0
16;47;1;0.0
17;47;1;0.0
18;47;1;0.0
19;47;1;1.95840496941568
20;47;1;1.3423367624986642
21;47;1;0.0
22;47;1;0.0
23;47;1;0.0
24;47;1;0.0
25;47;1;0.0
26;47;1;1.7487525315765549
27;47;1;0.0
28;47;1;0.0
29;47;1;0.0
30;47;1;0.0
31;47;1;1.907275286995457
32;47;1;0.0
33;47;1;0.0
34;47;1;1.3135044536621236
35;47;1;0.0
36;47;1;0.0
37;47;1;0.0
38;47;1;1.943900286995457
39;47;1;1.7899707607128246
40;47;1;0.0
41;47;1;1.8974883027490135
42;47;1;0.0
43;47;1;0.0
44;47;1;0.0
45;47;1;0.9680043194642982
46;47;1;1.228199927379491
47;47;1;0.0
48;47;1;0.0
49;47;1;1.9064883027490134
50;47;1;1.9809627869954571
51;47;1;0.0
52;47;1;0.0
53;47;1;0.0
54;47;1;0.9825044537182672
55;47;1;0.0
56;47;1;0.0
57;47;1;1.3065044536621238
58;47;1;0.0
59;47;1;0.0
1;48;1;1.849395669372838
2;48;1;0.0
3;48;1;0.0
4;48;1;0.0
5;48;1;0.0
6;48;1;1.7784497139275586
7;48;1;0.0
8;48;1;1.4874999999999998
9;48;1;0.0
10;48;1;0.0
11;48;1;0.0
12;48;1;0.0
13;48;1;0.0
14;48;1;0.0
15;48;1;0.0
16;48;1;0.0
17;48;1;0.0
18;48;1;0.0
19;48;1;1.915070985233899
20;48;1;1.3146786165628064
21;48;1;0.0
22;48;1;0.0
23;48;1;0.0
24;48;1;0.0
25;48;1;0.0
26;48;1;1.7741997139275583
27;48;1;0.0
28;48;1;0.0
29;48;1;0.0
30;48;1;0.0
31;48;1;1.863916502706171
32;48;1;0.0
33;48;1;0.0
34;48;1;1.285815800701745
35;48;1;0.0
36;48;1;0.0
37;48;1;0.0
38;48;1;1.9054373360395043
39;48;1;1.8154522372544428
40;48;1;0.0
41;48;1;1.8541543185672325
42;48;1;0.0
43;48;1;0.0
44;48;1;0.0
45;48;1;0.940378300631491
46;48;1;1.2120147372544428
47;48;1;0.0
48;48;1;0.0
49;48;1;1.8631543185672323
50;48;1;1.9418123360395043
51;48;1;0.0
52;48;1;0.0
53;48;1;0.0
54;48;1;0.9548158007578886
55;48;1;0.0
56;48;1;0.0
57;48;1;1.2788158007017452
58;48;1;0.0
59;48;1;0.0
1;49;1;1.1887500000000633
2;49;1;0.0
3;49;1;0.0
4;49;1;0.0
5;49;1;0.0
6;49;1;1.6420277606523626
7;49;1;0.0
8;49;1;1.3938124999999997
9;49;1;0.0
10;49;1;0.0
11;49;1;0.0
12;49;1;0.0
13;49;1;0.0
14;49;1;0.0
15;49;1;0.0
16;49;1;0.0
17;49;1;0.0
18;49;1;0.0
19;49;1;1.2608911395686866
20;49;1;1.264941521162452
21;49;1;0.0
22;49;1;0.0
23;49;1;0.0
24;49;1;0.0
25;49;1;0.0
26;49;1;1.1069652606523628
27;49;1;0.0
28;49;1;0.0
29;49;1;0.0
30;49;1;0.0
31;49;1;1.8185833333333963
32;49;1;0.0
33;49;1;0.0
34;49;1;1.245625000000063
35;49;1;0.0
36;49;1;0.0
37;49;1;0.0
38;49;1;1.2325625000000633
39;49;1;1.7651458333333965
40;49;1;0.0
41;49;1;1.83234947290202
42;49;1;0.0
43;49;1;0.0
44;49;1;0.0
45;49;1;0.9001254220745052
46;49;1;1.7560625000000631
47;49;1;0.0
48;49;1;0.0
49;49;1;1.2219536395686867
50;49;1;1.2580625000000631
51;49;1;0.0
52;49;1;0.0
53;49;1;0.0
54;49;1;0.9146250000000637
55;49;1;0.0
56;49;1;0.0
57;49;1;1.2386250000000631
58;49;1;0.0
59;49;1;0.0
1;50;1;1.188750000000058
2;50;1;0.0
3;50;1;0.0
4;50;1;0.0
5;50;1;0.0
6;50;1;1.1502590822528285
7;50;1;0.0
8;50;1;1.4406249999999998
9;50;1;0.0
10;50;1;0.0
11;50;1;0.0
12;50;1;0.0
13;50;1;0.0
14;50;1;0.0
15;50;1;0.0
16;50;1;0.0
17;50;1;0.0
18;50;1;0.0
19;50;1;1.3180208584067
20;50;1;1.3527083584067001
21;50;1;0.0
22;50;1;0.0
23;50;1;0.0
24;50;1;0.0
25;50;1;0.0
26;50;1;1.1470715822528286
27;50;1;0.0
28;50;1;0.0
29;50;1;0.0
30;50;1;0.0
31;50;1;1.818583333333391
32;50;1;0.0
33;50;1;0.0
34;50;1;1.2456250000000577
35;50;1;0.0
36;50;1;0.0
37;50;1;0.0
38;50;1;1.232562500000058
39;50;1;1.154362405164626
40;50;1;0.0
41;50;1;1.8894791917400333
42;50;1;0.0
43;50;1;0.0
44;50;1;0.0
45;50;1;0.9001259036301783
46;50;1;1.1475499051646258
47;50;1;0.0
48;50;1;0.0
49;50;1;1.2790833584067
50;50;1;1.2580625000000578
51;50;1;0.0
52;50;1;0.0
53;50;1;0.0
54;50;1;0.9146250000562073
55;50;1;0.0
56;50;1;0.0
57;50;1;1.2386250000000578
58;50;1;0.0
59;50;1;0.0
1;51;1;1.7998333333333965
2;51;1;0.0
3;51;1;0.0
4;51;1;0.0
5;51;1;0.0
6;51;1;1.7281175006695788
7;51;1;0.0
8;51;1;1.4874999999999998
9;51;1;0.0
10;51;1;0.0
11;51;1;0.0
12;51;1;0.0
13;51;1;0.0
14;51;1;0.0
15;51;1;0.0
16;51;1;0.0
17;51;1;0.0
18;51;1;0.0
19;51;1;1.9946854831765108
20;51;1;1.399456316509844
21;51;1;0.0
22;51;1;0.0
23;51;1;0.0
24;51;1;0.0
25;51;1;0.0
26;51;1;1.723867500669579
27;51;1;0.0
28;51;1;0.0
29;51;1;0.0
30;51;1;0.0
31;51;1;1.8185833333333963
32;51;1;0.0
33;51;1;0.0
34;51;1;1.2456250000000628
35;51;1;0.0
36;51;1;0.0
37;51;1;0.0
38;51;1;1.8551875000000626
39;51;1;1.6906079854471572
40;51;1;0.0
41;51;1;1.933768816509844
42;51;1;0.0
43;51;1;0.0
44;51;1;0.0
45;51;1;0.9001258742057563
46;51;1;1.1496496521138238
47;51;1;0.0
48;51;1;0.0
49;51;1;1.9427688165098438
50;51;1;1.8922500000000628
51;51;1;0.0
52;51;1;0.0
53;51;1;0.0
54;51;1;0.914624999930391
55;51;1;0.0
56;51;1;0.0
57;51;1;1.238625000000063
58;51;1;0.0
59;51;1;0.0
1;52;1;1.7998333333334444
2;52;1;0.0
3;52;1;0.0
4;52;1;0.0
5;52;1;0.0
6;52;1;1.722332004915475
7;52;1;0.0
8;52;1;1.4874999999999998
9;52;1;0.0
10;52;1;0.0
11;52;1;0.0
12;52;1;0.0
13;52;1;0.0
14;52;1;0.0
15;52;1;0.0
16;52;1;0.0
17;52;1;0.0
18;52;1;0.0
19;52;1;1.9629568854214252
20;52;1;1.3677277187547585
21;52;1;0.0
22;52;1;0.0
23;52;1;0.0
24;52;1;0.0
25;52;1;0.0
26;52;1;1.718082004915475
27;52;1;0.0
28;52;1;0.0
29;52;1;0.0
30;52;1;0.0
31;52;1;1.8185833333334442
32;52;1;0.0
33;52;1;0.0
34;52;1;1.2456250000001108
35;52;1;0.0
36;52;1;0.0
37;52;1;0.0
38;52;1;1.8551875000001106
39;52;1;1.701860034878706
40;52;1;0.0
41;52;1;1.9020402187547583
42;52;1;0.0
43;52;1;0.0
44;52;1;0.0
45;52;1;0.9001298718576443
46;52;1;1.1609017015453726
47;52;1;0.0
48;52;1;0.0
49;52;1;1.9110402187547586
50;52;1;1.8922500000001108
51;52;1;0.0
52;52;1;0.0
53;52;1;0.0
54;52;1;0.9146250000562604
55;52;1;0.0
56;52;1;0.0
57;52;1;1.2386250000001109
58;52;1;0.0
59;52;1;0.0
1;53;1;1.857803657204534
2;53;1;0.0
3;53;1;0.0
4;53;1;0.0
5;53;1;0.0
6;53;1;1.7893221933463912
7;53;1;0.0
8;53;1;1.4874999999999998
9;53;1;0.0
10;53;1;0.0
11;53;1;0.0
12;53;1;0.0
13;53;1;0.0
14;53;1;0.0
15;53;1;0.0
16;53;1;0.0
17;53;1;0.0
