;;;;0
1;1;41;1;0.0
1;1;41;2;0.0
1;1;42;1;0.0
1;1;42;2;0.00034392229786518746
1;1;43;1;0.0
1;1;43;2;0.0002881814433098
1;1;44;1;0.0
1;1;44;2;0.0
1;1;45;1;0.0
1;1;45;2;0.0
1;1;46;1;0.00029795396285089927
1;1;46;2;0.00039075868843503115
1;1;47;1;0.0003975276832240713
1;1;47;2;0.00021421247268448463
1;1;48;1;0.0003538333648512357
1;1;48;2;0.0002470750073541772
1;1;49;1;0.0
1;1;49;2;0.0
1;1;50;1;0.0
1;1;50;2;0.00026765212640779965
1;1;51;1;0.0
1;1;51;2;0.0
1;1;52;1;0.0
1;1;52;2;0.00021767793429255852
1;1;53;1;0.0
1;1;53;2;0.0
1;1;54;1;0.0
1;1;54;2;0.00026227510403321056
1;1;55;1;0.0003991960308455203
1;1;55;2;0.00022428598819129253
1;1;56;1;0.0003821105700537906
1;1;56;2;0.0003662595604303244
1;1;57;1;0.0
1;1;57;2;0.0
1;1;58;1;0.0
1;1;58;2;0.00039992370041183395
1;1;59;1;0.0
1;1;59;2;0.0
1;1;60;1;0.0
1;1;60;2;0.00021464571251470833
1;1;61;1;0.000279654138050955
1;1;61;2;0.00034594167612203737
1;1;62;1;0.0
1;1;62;2;0.0
1;1;63;1;0.0002427293452681123
1;1;63;2;0.0003704531486384266
1;1;64;1;0.00031688558476214494
1;1;64;2;0.00035950934505799296
1;1;65;1;0.0002077660139456532
1;1;65;2;0.0
1;1;66;1;0.0
1;1;66;2;0.0
1;1;67;1;0.0
1;1;67;2;4.0140543578752734e-05
1;1;68;1;0.0
1;1;68;2;0.0004965343440073962
1;1;69;1;0.00037328027172499757
1;1;69;2;0.00025146899740948034
1;1;70;1;0.0
1;1;70;2;0.0
1;1;71;1;0.00033288764420115344
1;1;71;2;0.00032833525067238185
1;1;72;1;0.00025739449382249124
1;1;72;2;0.0003572837871911247
1;1;73;1;0.0
1;1;73;2;0.0
1;1;74;1;0.0
1;1;74;2;0.0003718882637838292
1;1;75;1;0.0
1;1;75;2;0.0
1;1;76;1;0.0
1;1;76;2;0.0003272650865691713
1;1;77;1;0.00021807323799334568
1;1;77;2;0.0
1;1;78;1;0.0
1;1;78;2;0.0003389746807350996
1;1;79;1;0.0002183709972264246
1;1;79;2;0.0003793617781235319
1;1;80;1;0.0003608049934863002
1;1;80;2;0.0003747621711632207
1;1;81;1;0.000369696950634654
1;1;81;2;0.0
1;1;82;1;0.0
1;1;82;2;0.0002259087661791898
1;1;83;1;0.0
1;1;83;2;0.0003507610035093992
1;1;84;1;0.0
1;1;84;2;0.0
1;1;85;1;0.00020247649270964765
1;1;85;2;0.0
1;1;86;1;0.0
1;1;86;2;0.0003729793915435239
1;1;87;1;0.000396786618549336
1;1;87;2;0.0003769030246680115
1;1;88;1;0.0005048801904993719
1;1;88;2;0.00031665156433854425
1;1;89;1;0.0
1;1;89;2;0.0
1;1;90;1;0.0
1;1;90;2;0.00035666183392166754
1;1;91;1;0.0
1;1;91;2;0.0
1;1;92;1;0.0
1;1;92;2;0.0
1;1;93;1;0.0
1;1;93;2;0.0003313630704740293
1;1;94;1;0.0
1;1;94;2;0.0
1;1;95;1;0.0002476344501176668
1;1;95;2;0.00034772467011262397
1;1;96;1;0.00029213537611505225
1;1;96;2;0.00020355823983022377
1;1;97;1;0.0
1;1;97;2;0.0
1;1;98;1;0.0
1;1;98;2;0.00020485034249453693
1;1;99;1;0.0
1;1;99;2;0.0
1;1;100;1;0.0
1;1;100;2;0.00027900027840813585
1;1;101;1;0.0
1;1;101;2;0.0002739442816019499
1;1;102;1;0.0
1;1;102;2;0.0
1;1;103;1;0.00038637126512859317
1;1;103;2;0.0002535464206169104
1;1;104;1;0.0002464334867204572
1;1;104;2;0.00029616164481425437
1;1;105;1;0.0002574584488989746
1;1;105;2;0.0
1;1;106;1;0.0
1;1;106;2;0.0
1;1;107;1;0.0
1;1;107;2;0.0
1;1;108;1;0.0
1;1;108;2;0.0
1;1;109;1;0.0
1;1;109;2;0.0
1;1;110;1;0.0
1;1;110;2;0.00035828329866364095
1;1;111;1;0.00023655053937428675
1;1;111;2;0.00035327274016641445
1;1;112;1;0.0003302278845204856
1;1;112;2;0.00030594164985711897
1;1;113;1;0.0
1;1;113;2;0.0
1;1;114;1;0.0
1;1;114;2;0.0003937338470751387
1;1;115;1;0.0
1;1;115;2;3.1295569633551894e-05
1;1;116;1;0.0
1;1;116;2;0.0
1;1;117;1;0.00023557296613598187
