;;0
1;37;1.2368470774840994e-18
1;3;1.015414048682068e-18
1;54;7.004355138914185e-20
1;15;1.7738322448087504e-18
1;7;9.878332042019681e-19
1;42;2.2462467067864287e-18
1;1;4.897154572243586e-19
1;55;1.001697340706958e-20
1;45;1.4807805912189387e-18
1;47;6.756358408672656e-20
1;43;1.366716083958841e-18
1;48;6.756234654258164e-20
1;44;2.2402670126904095e-18
1;2;1.0914785387011946e-17
1;52;6.888236920059855e-20
1;56;1.001697340706958e-20
1;4;1.542914898298365e-18
1;8;1.344905967927245e-18
1;21;1.751907824626252e-18
1;49;7.817695006613137e-20
1;40;7.19634168493399e-18
1;51;7.069118401816316e-20
1;5;1.5426456348428525e-18
1;53;7.003460505068671e-20
1;29;1.9583949306824268e-18
1;61;1.9583949306824268e-18
1;31;2.412635367677411e-19
1;16;1.7640165772223825e-18
1;32;1.537420831512339e-17
1;33;3.2533103116217505e-18
1;19;2.3252180413544686e-18
1;24;1.931644044287631e-18
1;30;7.196341684927679e-18
1;34;7.19634168493399e-18
1;58;1.001697340706958e-20
1;6;9.94067224984254e-19
1;20;4.4389408201352196e-18
1;27;9.579439681832431e-19
1;28;9.7116308317576e-19
1;9;2.1293644714742504e-18
1;35;4.897154572243586e-19
1;60;1.001697340706958e-20
1;46;2.1655941598858138e-18
1;12;3.2533103116217505e-18
1;59;1.001697340706958e-20
1;13;1.755932129122366e-18
1;14;1.760738594644808e-18
1;10;9.489021924013862e-19
1;36;1.1637854960133651e-18
1;17;2.037380553415515e-18
1;57;1.001697340706958e-20
1;38;4.897154572243586e-19
1;50;1.001697340706958e-20
1;11;9.605589937564595e-19
1;25;8.391170634703986e-19
1;41;1.2917899625568556e-18
1;18;3.588716474724147e-18
1;22;3.571601119742187e-18
1;23;2.861260154455791e-18
1;39;6.427137697306449e-19
1;26;8.391170634703986e-19
2;37;1.2375546400043542e-18
2;3;1.0156114010400087e-18
2;54;9.203879456082147e-21
2;15;1.769737289954814e-18
2;7;9.848948462563091e-19
2;42;2.226485369515741e-18
2;1;4.902462206312566e-19
2;55;9.203879456082147e-21
2;45;1.4881933955944568e-18
2;47;6.779843350743555e-20
2;43;1.3652722162991164e-18
2;48;6.781078153169125e-20
2;44;2.2345540522818425e-18
2;2;9.337930714882168e-18
2;52;6.984164229547269e-20
2;56;7.020499434965481e-20
2;4;1.5683449480898424e-18
2;8;1.345026890831768e-18
2;21;1.7703971743830227e-18
2;49;7.561042490901306e-20
2;40;7.251301020769477e-18
2;51;6.984251743980203e-20
2;5;1.5697459604852771e-18
2;53;7.017408511767741e-20
2;29;1.9679278934249398e-18
2;61;1.9679278934249398e-18
2;31;2.4161907864244526e-19
2;16;1.769304418823446e-18
2;32;1.5527674467658618e-17
2;33;3.2723885533215105e-18
2;19;2.337316118496734e-18
2;24;1.9409945544959376e-18
2;30;7.251301020771055e-18
2;34;7.251301020769477e-18
2;58;9.203879456082147e-21
2;6;9.782624793363658e-19
2;20;4.47722298628752e-18
2;27;9.612790428011929e-19
2;28;9.745698099571558e-19
2;9;2.1400794159641237e-18
2;35;4.902462206312566e-19
2;60;9.203879456082147e-21
2;46;2.170761225566468e-18
2;12;3.2723885533215105e-18
2;59;9.203879456082147e-21
2;13;7.15882960897754e-18
2;14;1.7686079589205035e-18
2;10;9.521885325857398e-19
2;36;1.168274054339473e-18
2;17;2.0474565106687996e-18
2;57;9.203879456082147e-21
2;38;4.902462206312566e-19
2;50;9.203879456082147e-21
2;11;9.639082862474153e-19
2;25;8.418268259119432e-19
2;41;1.297032160082186e-18
2;18;3.59259191324886e-18
