;;0
1;37;9.160770717743298e-16
1;3;7.533772295120636e-16
1;54;5.2644596915201204e-17
1;15;1.3078853533610082e-15
1;7;7.27271863053418e-16
1;42;1.6762442255407032e-15
1;1;3.652543599198482e-16
1;55;7.520916977541259e-18
1;45;1.1001939972157055e-15
1;47;5.264826515778411e-17
1;43;1.0215992428684631e-15
1;48;5.264926275749476e-17
1;44;1.6821288333983708e-15
1;2;8.05617826613404e-15
1;52;5.278736645774188e-17
1;56;7.520916977541259e-18
1;4;1.1549712021600539e-15
1;8;9.873277363064482e-16
1;21;1.3064141898258573e-15
1;49;5.273395294234907e-17
1;40;5.736995986647116e-15
1;51;5.2785332858080006e-17
1;5;1.1557788115866196e-15
1;53;5.265486220072835e-17
1;29;1.4700361370071016e-15
1;61;1.4700361370071016e-15
1;31;1.8056819969515656e-16
1;16;1.3171555180608871e-15
1;32;1.2001769206774103e-14
1;33;2.4773471544420367e-15
1;19;1.7292392107337028e-15
1;24;1.4361649066662888e-15
1;30;5.438576232476909e-15
1;34;5.736995986647116e-15
1;58;7.520916977541259e-18
1;6;7.302959710263987e-16
1;20;3.240181706933074e-15
1;27;7.133451044274895e-16
1;28;7.231512761106977e-16
1;9;1.5833072368078607e-15
1;35;3.652543599198482e-16
1;60;7.520916977541259e-18
1;46;1.6132650952421097e-15
1;12;2.4773471544420367e-15
1;59;7.520916977541259e-18
1;13;1.6975130100275909e-15
1;14;1.3139080185718806e-15
1;10;7.06637619050073e-16
1;36;8.660277969049539e-16
1;17;1.514831438716756e-15
1;57;7.520916977541259e-18
1;38;3.652543599198482e-16
1;50;7.520916977541259e-18
1;11;7.152849939502375e-16
1;25;6.267856827765167e-16
1;41;9.609785770874123e-16
1;18;2.6544403253435566e-15
1;22;2.6455011551428026e-15
1;23;2.1369612251972354e-15
1;39;4.793741643451853e-16
1;26;6.267856827765167e-16
2;37;9.191029180179915e-16
2;3;7.570080899431914e-16
2;54;7.549019463325714e-18
2;15;1.3244213170437218e-15
2;7;7.325305255533465e-16
2;42;1.652717614198273e-15
2;1;3.655085624795551e-16
2;55;7.549019463325714e-18
2;45;1.1126308380730281e-15
2;47;5.264603349458015e-17
2;43;1.01356603673112e-15
2;48;5.264553709485622e-17
2;44;1.644842964600238e-15
2;2;8.504688495877085e-15
2;52;5.2605574822956626e-17
2;56;5.2662784059207485e-17
2;4;1.1701742726022737e-15
2;8;1.0018945481628283e-15
2;21;1.335351746879452e-15
2;49;5.272471979017457e-17
2;40;5.932508405413955e-15
2;51;5.246987060668045e-17
2;5;1.1693105552570724e-15
2;53;5.265757694824583e-17
2;29;1.4781017254339561e-15
2;61;1.4781017254339561e-15
2;31;1.8067242596144808e-16
2;16;1.3242459083978189e-15
2;32;1.4149769995330068e-14
2;33;2.504304575537944e-15
2;19;1.7637244524538057e-15
2;24;1.4574275831329896e-15
2;30;5.932508405413147e-15
2;34;5.932508405413955e-15
2;58;7.549019463325714e-18
2;6;7.280790488266901e-16
2;20;3.5265038946842767e-15
2;27;7.167692886380365e-16
2;28;7.266960571175453e-16
2;9;1.6107368477277497e-15
2;35;3.655085624795551e-16
2;60;7.549019463325714e-18
2;46;1.6255605755020313e-15
2;12;2.504304575537944e-15
2;59;7.549019463325714e-18
2;13;1.259782568491375e-15
2;14;1.3255828870474112e-15
2;10;7.099806961958078e-16
2;36;8.7169817074788025e-16
2;17;1.5392645412192086e-15
2;57;7.549019463325714e-18
2;38;3.655085624795551e-16
2;50;7.549019463325714e-18
2;11;7.187328515464656e-16
2;25;6.276313693868548e-16
2;41;9.684379783142121e-16
2;18;2.7012820763313298e-15
2;22;2.7110849788499407e-15
2;23;2.1664434188990956e-15
2;39;4.806124725399302e-16
2;26;6.276313693868548e-16
3;37;9.191815580719606e-16
3;3;7.566003375403235e-16
3;54;7.511461863920958e-18
3;15;1.3214450825464299e-15
3;7;7.345865330994343e-16
3;42;1.6594851466541149e-15
3;1;3.655003248628884e-16
3;55;7.511461863920958e-18
3;45;1.1128818048986745e-15
3;47;5.2645766505906823e-17
3;43;1.0173319227619905e-15
3;48;5.264642729636111e-17
3;44;1.6656462559475447e-15
3;2;8.053297765763393e-15
3;52;5.2595755580533076e-17
3;56;5.2654344050897566e-17
3;4;1.1566984423054929e-15
