;;0
1;37;1.7828587712536918e-13
1;3;1.7806580862732038e-13
1;54;1.5337758970370055e-13
1;15;7.2694603486848e-17
1;7;2.201598373966889e-14
1;42;5.69380151079248e-14
1;1;3.873523445077391e-13
1;55;4.616950238605171e-13
1;45;2.443876544214308e-13
1;47;5.720930625506135e-14
1;43;5.711128795447383e-14
1;48;5.732490984780613e-14
1;44;5.733704220206189e-14
1;2;2.4262051847683787e-13
1;52;2.6100423669917226e-13
1;56;4.616950238605171e-13
1;4;1.778516141409436e-13
1;8;2.4200117103617055e-16
1;21;7.465885508555169e-17
1;49;2.833245578386166e-16
1;40;2.9254095175514925e-13
1;51;9.539355945807692e-14
1;5;1.7752932866760975e-13
1;53;9.36553290386891e-14
1;29;2.9260308986142813e-13
1;61;2.9260308986142813e-13
1;31;2.9271210374418606e-13
1;16;7.471078423785608e-17
1;32;2.9259344040873986e-13
1;33;2.9257311495929845e-13
1;19;2.925931801851121e-13
1;24;2.926038414981686e-13
1;30;2.9254095175514925e-13
1;34;2.9254095175514925e-13
1;58;4.616950238605171e-13
1;6;2.47643754621606e-15
1;20;5.857602467570104e-17
1;27;2.9264048072023154e-13
1;28;2.9263984190720433e-13
1;9;2.925983187115206e-13
1;35;3.873523445077391e-13
1;60;4.616950238605171e-13
1;46;9.348181516341934e-14
1;12;2.9257311495929845e-13
1;59;4.616950238605171e-13
1;13;8.41056302511643e-14
1;14;7.483232218038083e-17
1;10;2.926409957796462e-13
1;36;2.9263101844719385e-13
1;17;2.9260084870784076e-13
1;57;4.616950238605171e-13
1;38;3.873523445077391e-13
1;50;4.616950238605171e-13
1;11;2.926403974758766e-13
1;25;2.9264664855886483e-13
1;41;2.9262562943017826e-13
1;18;5.714138201377466e-17
1;22;5.712105296468546e-17
1;23;9.264798291817758e-14
1;39;2.92658595363326e-13
1;26;2.9264664855886483e-13
2;37;2.008802765107113e-13
2;3;2.3692654331149704e-13
2;54;8.940775840490256e-14
2;15;7.406139879951858e-17
2;7;8.786676576208919e-15
2;42;1.1485303596378726e-13
2;1;4.585911880440227e-13
2;55;8.940775840490256e-14
2;45;4.763642744410297e-13
2;47;1.1491339471543984e-13
2;43;1.1460841810966986e-13
2;48;1.1462528402837466e-13
2;44;1.1437396117272844e-13
2;2;1.1299314305109247e-13
2;52;1.3143909431786128e-13
2;56;4.117550679371323e-13
2;4;2.523159574413426e-13
2;8;4.2950567960913376e-16
2;21;7.380336536293195e-17
2;49;4.031638256953534e-16
2;40;4.750713311191448e-13
2;51;1.1827043082362404e-13
2;5;2.5069627309183125e-13
2;53;2.104211499510389e-13
2;29;4.76178820713545e-13
2;61;4.76178820713545e-13
2;31;4.7697989272819e-13
2;16;7.406076614696917e-17
2;32;4.747559442137294e-13
2;33;4.756496146913518e-13
2;19;4.759692380538697e-13
2;24;4.761940471435512e-13
2;30;4.750713311191448e-13
2;34;4.750713311191448e-13
2;58;8.940775840490256e-14
2;6;8.15535205305095e-16
2;20;6.088516764314095e-17
2;27;4.765593615315058e-13
2;28;4.765535987224798e-13
2;9;4.760778499682607e-13
2;35;4.585911880440227e-13
2;60;8.940775840490256e-14
2;46;2.0776905096450056e-13
2;12;4.756496146913518e-13
2;59;8.940775840490256e-14
2;13;1.2134122911102612e-13
2;14;7.39263376650631e-17
2;10;4.76563288830268e-13
2;36;4.764733523464814e-13
2;17;4.761314194320146e-13
2;57;8.940775840490256e-14
2;38;4.585911880440227e-13
2;50;8.940775840490256e-14
2;11;4.765582459256281e-13
2;25;4.76613377326512e-13
2;41;4.764277835629331e-13
2;18;5.745124010577042e-17
2;22;5.748386305896001e-17
2;23;2.094764645365926e-13
2;39;4.766954549056447e-13
2;26;4.76613377326512e-13
3;37;2.513963880507725e-13
3;3;1.3006643813169824e-13
3;54;1.0933387693886658e-13
3;15;7.484538357312503e-17
3;7;4.559093737136104e-15
3;42;8.898111650882515e-14
3;1;5.502343267770096e-13
3;55;1.0933387693886658e-13
3;45;5.601807615077676e-13
3;47;8.965873895264257e-14
3;43;8.893143829749958e-14
3;48;8.925373043734047e-14
3;44;8.812020161552609e-14
3;2;1.7110044086033097e-13
3;52;2.1523644588042908e-13
3;56;1.345560231956407e-13
3;4;8.793705398254471e-14
3;8;4.3563994646921017e-16
3;21;7.454002488518822e-17
3;49;3.8912683646047406e-16
3;40;5.59038661304659e-13
3;51;1.358045508496006e-13
3;5;8.815111401262579e-14
3;53;2.665965046405213e-13
3;29;5.60043206787865e-13
3;61;5.60043206787865e-13
3;31;5.607783129966838e-13
3;16;7.485206517309151e-17
3;32;5.586722567285361e-13
3;33;5.596397645190454e-13
3;19;5.599172442996964e-13
3;24;5.600529041287273e-13
3;30;5.590386613045556e-13
3;34;5.59038661304659e-13
3;58;1.0933387693886658e-13
3;6;9.865862129273918e-16
3;20;6.027750904767205e-17
3;27;5.603692225700002e-13
3;28;5.603612562584253e-13
3;9;5.599828078211209e-13
3;35;5.502343267770096e-13
3;60;1.0933387693886658e-13
3;46;2.6607423088961715e-13
3;12;5.596397645190454e-13
3;59;1.0933387693886658e-13
3;13;1.2846377259698196e-13
3;14;7.483079923726097e-17
3;10;5.603745243658349e-13
3;36;5.602813718069286e-13
3;17;5.600148982647574e-13
3;57;1.0933387693886658e-13
3;38;5.502343267770096e-13
3;50;1.0933387693886658e-13
3;11;5.603676181531133e-13
3;25;5.604397386720776e-13
3;41;5.602393357919387e-13
3;18;5.732040573431654e-17
3;22;5.73334243958539e-17
3;23;2.6624149500730053e-13
3;39;5.605510175412541e-13
3;26;5.604397386720776e-13
4;37;2.2040977450538652e-13
4;3;1.1928268500119744e-13
4;54;1.0098234435289357e-13
4;15;7.511356414153307e-17
4;7;9.880043270818249e-15
4;42;9.193743510056618e-14
4;1;5.13953779530131e-13
4;55;1.0098234435289357e-13
4;45;5.228386645892275e-13
4;47;9.282959088253245e-14
4;43;9.202780824482976e-14
4;48;9.248620286795511e-14
4;44;9.114028626597024e-14
4;2;1.538332432525474e-13
4;52;1.9007720043851632e-13
4;56;1.2341715291363896e-13
4;4;1.471263070454651e-13
4;8;3.840079411153626e-16
4;21;7.484368663708949e-17
4;49;3.7675212843657557e-16
4;40;5.218007634896381e-13
4;51;1.2856114410106028e-13
4;5;1.48596962814049e-13
4;53;2.448907814098749e-13
4;29;5.227136390011825e-13
4;61;5.227136390011825e-13
4;31;5.233795612510743e-13
4;16;7.509263996766116e-17
4;32;5.214621284488376e-13
4;33;5.223421431243568e-13
4;19;5.225994909655785e-13
4;24;5.227224192750238e-13
4;30;5.218007634897415e-13
4;34;5.218007634896381e-13
4;58;1.0098234435289357e-13
4;6;1.4466684999184757e-15
4;20;6.006072299838171e-17
4;27;5.230102159346534e-13
4;28;5.230030391765891e-13
4;9;5.226589547456001e-13
4;35;5.13953779530131e-13
4;60;1.0098234435289357e-13
4;46;2.446846020786406e-13
4;12;5.223421431243568e-13
4;59;1.0098234435289357e-13
4;13;1.2301805561237936e-13
4;14;7.511770621061035e-17
4;10;5.230150123077276e-13
4;36;5.229306081078632e-13
4;17;5.226880303454464e-13
4;57;1.0098234435289357e-13
4;38;5.13953779530131e-13
4;50;1.0098234435289357e-13
4;11;5.230087700135334e-13
4;25;5.230738525998455e-13
4;41;5.228922632554555e-13
4;18;5.741521561444783e-17
4;22;5.742281450378079e-17
4;23;2.4430161765541306e-13
4;39;5.231743418286129e-13
4;26;5.230738525998455e-13
5;37;1.0613221189818868e-13
5;3;0.0
5;54;2.9387842682195164e-13
5;15;5.774302157838551e-17
5;7;2.994359680741103e-14
5;42;3.391882044248852e-14
5;1;2.942566362169196e-13
5;55;2.9387842682195164e-13
5;45;2.9130407488014657e-13
5;47;3.3219877041827954e-14
5;43;3.4028563247303547e-14
5;48;3.32269326584837e-14
5;44;3.402551532068977e-14
5;2;4.561977044027495e-14
5;52;4.696389297656236e-14
5;56;2.9527835878045575e-14
5;4;3.0215448323006464e-14
5;8;6.690046827539272e-16
5;21;5.779478719726203e-17
5;49;7.278008068905347e-16
5;40;2.9124409784809996e-13
5;51;4.1681453048374127e-14
5;5;3.0217435139622736e-14
5;53;7.6665521170349e-14
5;29;2.91290721918947e-13
5;61;2.91290721918947e-13
5;31;2.914333035031648e-13
5;16;5.775034042566909e-17
5;32;2.912794189801907e-13
5;33;2.912668929547065e-13
5;19;2.9128254594029954e-13
5;24;2.9129138058162055e-13
5;30;2.9124409784815166e-13
5;34;2.9124409784809996e-13
5;58;2.9387842682195164e-13
5;6;3.5079623225335365e-14
5;20;5.693631686416861e-17
5;27;2.913271050416013e-13
5;28;2.913263675809788e-13
5;9;2.912867468745443e-13
5;35;2.942566362169196e-13
5;60;2.9387842682195164e-13
5;46;7.661606138410334e-14
5;12;2.912668929547065e-13
5;59;2.9387842682195164e-13
5;13;3.9303904360368977e-14
5;14;5.774812464918975e-17
5;10;2.9132760618209946e-13
5;36;2.9131674588955754e-13
5;17;2.9128885942176066e-13
5;57;2.9387842682195164e-13
5;38;2.942566362169196e-13
5;50;2.9387842682195164e-13
5;11;2.913269471693217e-13
5;25;2.9133434551087407e-13
5;41;2.913112560923716e-13
5;18;5.762070346450454e-17
5;22;5.760400881094922e-17
5;23;7.675670241591657e-14
5;39;2.913499224297652e-13
5;26;2.9133434551087407e-13
6;37;1.5486988758052052e-13
6;3;0.0
6;54;3.9541493682373446e-13
6;15;7.480638974831628e-17
6;7;1.7073167091700033e-15
6;42;5.54720407355379e-14
6;1;3.9991316656539346e-13
6;55;3.9724542572113325e-13
6;45;3.9704028324645903e-13
6;47;5.453401616485002e-14
6;43;5.457307203592752e-14
6;48;5.3616108797614405e-14
6;44;5.389474900186139e-14
6;2;4.768645875771308e-14
6;52;5.098223717849284e-14
6;56;3.941491060169818e-14
6;4;6.750069786481527e-14
6;8;2.9657348464116627e-16
6;21;7.5118431093066e-17
6;49;2.9119713947774904e-16
6;40;3.969273146926535e-13
6;51;4.604809684034364e-14
6;5;6.808859567054431e-14
6;53;1.720057637608286e-13
6;29;3.9701714915032903e-13
6;61;3.9701714915032903e-13
6;31;3.972351744397831e-13
6;16;7.47563133194923e-17
6;32;3.969779225599911e-13
6;33;3.969742675523361e-13
6;19;3.970027046502268e-13
6;24;3.9701832503595984e-13
6;30;3.969273146925501e-13
6;34;3.969273146926535e-13
6;58;3.9724542572113325e-13
6;6;1.8269775053875745e-15
6;20;5.724780664571639e-17
6;27;3.970781452863645e-13
6;28;3.970769407078028e-13
6;9;3.9701014019825975e-13
6;35;3.9991316656539346e-13
6;60;3.9724542572113325e-13
6;46;1.7217742809974656e-13
6;12;3.969742675523361e-13
6;59;3.9724542572113325e-13
6;13;4.2509626408137035e-14
6;14;7.487073525321275e-17
6;10;3.970789748888585e-13
6;36;3.9706132404769124e-13
6;17;3.970138570558635e-13
6;57;3.9724542572113325e-13
6;38;3.9991316656539346e-13
6;50;3.9724542572113325e-13
6;11;3.97077904987398e-13
6;25;3.970896457764272e-13
6;41;3.970523020712614e-13
6;18;5.711928289947695e-17
6;22;5.712243467471792e-17
6;23;1.7147335861756458e-13
6;39;3.9711372396170763e-13
6;26;3.970896457764272e-13
