;;0
1;37;1.4671304356487172e-15
1;3;1.1238278018421712e-15
1;54;6.954214457641912e-17
1;15;6.0819623488608465e-15
1;7;1.60871870437612e-15
1;42;5.88390965321855e-15
1;1;5.647458485209929e-16
1;55;8.912798605586121e-18
1;45;1.8341030502484484e-15
1;47;1.3410702616409982e-16
1;43;3.2409073072533596e-15
1;48;1.3410401989723156e-16
1;44;5.9475035936588685e-15
1;2;1.2348477182071327e-13
1;52;6.503810139744532e-16
1;56;8.912798605586121e-18
1;4;3.607198485379611e-15
1;8;3.079407590940031e-15
1;21;3.8944738056393004e-15
1;49;1.3418751885957098e-16
1;40;1.0459651495176352e-14
1;51;3.336799753635114e-16
1;5;3.5470072647272653e-15
1;53;1.3378818216118038e-16
1;29;2.4152870738965772e-15
1;61;2.4152870738965772e-15
1;31;2.5191360231077705e-16
1;16;6.165191841312256e-15
1;32;2.3707867084207172e-14
1;33;4.276076577868641e-15
1;19;2.9240924417737665e-15
1;24;2.379222669058543e-15
1;30;1.0459651495176352e-14
1;34;1.0459651495176352e-14
1;58;8.912798605586121e-18
1;6;2.144115994469512e-15
1;20;1.0813452559520982e-14
1;27;1.1073536881684001e-15
1;28;1.1242777209209026e-15
1;9;2.6485685383980466e-15
1;35;5.647458485209929e-16
1;60;8.912798605586121e-18
1;46;5.315599730744336e-15
1;12;4.276076577868641e-15
1;59;8.912798605586121e-18
1;13;9.378919299009313e-15
1;14;6.093712596291568e-15
1;10;1.0958257915771904e-15
1;36;1.369772446914203e-15
1;17;2.522101775893236e-15
1;57;8.912798605586121e-18
1;38;5.647458485209929e-16
1;50;8.912798605586121e-18
1;11;1.1107011934713566e-15
1;25;9.574647695979873e-16
1;41;1.5332832314366085e-15
1;18;8.873703808143506e-15
1;22;9.369363963632303e-15
1;23;7.659329869457577e-15
1;39;7.159264819665581e-16
1;26;9.574647695979873e-16
2;37;1.4047454861237535e-15
2;3;3.675762959880329e-15
2;54;5.141142699323173e-18
2;15;9.100360542952708e-15
2;7;4.024494333538144e-15
2;42;1.0528422195919778e-14
2;1;5.505862928665159e-16
2;55;5.141142699323173e-18
2;45;1.795931384104361e-15
2;47;2.3694220602448247e-16
2;43;5.839514483574691e-15
2;48;2.3718486120685577e-16
2;44;1.0701350906019161e-14
2;2;2.2324794936120605e-13
2;52;4.033741405992867e-16
2;56;2.0573371161893784e-16
2;4;6.8384612436551445e-15
2;8;5.683453865310398e-15
2;21;7.655682458404772e-15
2;49;2.3627144817977754e-16
2;40;1.0538461790142108e-14
2;51;3.8866439813867903e-16
2;5;6.8908453233739285e-15
2;53;1.3340487999692114e-16
2;29;2.448249085820479e-15
2;61;2.448249085820479e-15
2;31;2.5244377176182846e-16
2;16;9.066856150142259e-15
2;32;2.4204220187782934e-14
2;33;4.348197388305097e-15
2;19;2.9640056612920743e-15
2;24;2.411040010852203e-15
2;30;1.0538461790142108e-14
2;34;1.0538461790142108e-14
2;58;5.141142699323173e-18
2;6;3.9849948470951436e-15
2;20;2.1745103722234786e-14
2;27;1.1105788138437557e-15
2;28;1.1272514424212792e-15
2;9;2.687686100988117e-15
2;35;5.505862928665159e-16
2;60;5.141142699323173e-18
2;46;5.499136630031606e-15
2;12;4.348197388305097e-15
2;59;5.141142699323173e-18
2;13;1.6257448946226744e-14
2;14;9.025208823654813e-15
2;10;1.0992190593120517e-15
2;36;1.3724237838825466e-15
2;17;2.558492582177364e-15
2;57;5.141142699323173e-18
2;38;5.505862928665159e-16
2;50;5.141142699323173e-18
2;11;1.1138692269699855e-15
2;25;9.626367765240627e-16
2;41;1.5399694445907837e-15
2;18;9.600151703556222e-15
2;22;9.488754897480214e-15
2;23;7.306689976396195e-15
2;39;7.207298467346793e-16
2;26;9.626367765240627e-16
3;37;1.4138420692726842e-15
3;3;5.464891024492849e-15
3;54;5.157334611446743e-18
3;15;1.0216035344532988e-14
3;7;5.282874721805788e-15
3;42;1.3424120482896039e-14
3;1;5.507802813138929e-16
3;55;5.157334611446743e-18
3;45;1.7925476942148506e-15
3;47;3.014094970793825e-16
3;43;7.575981724520314e-15
3;48;3.0150946108355305e-16
3;44;1.3786588763434914e-14
3;2;3.057263666542671e-13
3;52;3.920004039949352e-16
3;56;2.960408812554396e-16
3;4;8.83527942601474e-15
3;8;7.437564205470751e-15
3;21;1.0348923643988076e-14
3;49;2.9541910052751813e-16
3;40;1.0423498507149698e-14
3;51;4.015652383443821e-16
3;5;8.873130785315672e-15
3;53;1.3379952443018527e-16
3;29;2.4404822537039167e-15
3;61;2.4404822537039167e-15
3;31;2.540131855889586e-16
3;16;1.0267512686460458e-14
3;32;2.3824315207584146e-14
3;33;4.281120591147834e-15
3;19;2.9466213137578244e-15
3;24;2.403540737821694e-15
3;30;1.0423498507149698e-14
3;34;1.0423498507149698e-14
3;58;5.157334611446743e-18
3;6;5.084699733539297e-15
3;20;2.911115954750394e-14
3;27;1.1115971979825204e-15
3;28;1.1281713622074648e-15
3;9;2.6761057324730348e-15
3;35;5.507802813138929e-16
3;60;5.157334611446743e-18
3;46;5.561089064047128e-15
3;12;4.281120591147834e-15
3;59;5.157334611446743e-18
3;13;1.4932733266289073e-14
3;14;1.0155199861955435e-14
3;10;1.100281275707047e-15
3;36;1.3719149492780745e-15
3;17;2.549175759435563e-15
3;57;5.157334611446743e-18
3;38;5.507802813138929e-16
3;50;5.157334611446743e-18
3;11;1.1148738426262639e-15
3;25;9.644930801293056e-16
3;41;1.5376437480902391e-15
3;18;9.755814589182928e-15
3;22;9.69529251911623e-15
3;23;7.444488722620183e-15
3;39;7.233571126450117e-16
3;26;9.644930801293056e-16
4;37;1.4127442750184209e-15
4;3;5.4558909763972796e-15
4;54;5.15562646471775e-18
4;15;1.0161132264870717e-14
4;7;5.255770373783917e-15
4;42;1.3406886118527053e-14
4;1;5.510763431728029e-16
4;55;5.15562646471775e-18
4;45;1.7926339054226742e-15
4;47;3.0126907394686323e-16
4;43;7.543128289619317e-15
4;48;3.0139246464918123e-16
4;44;1.3841023389253221e-14
4;2;3.13808483142235e-13
4;52;3.9263541014228767e-16
4;56;2.958732996922851e-16
4;4;8.830446350865597e-15
4;8;7.445299651778416e-15
4;21;1.0248615536860624e-14
4;49;2.949851865317239e-16
4;40;1.0438829182893053e-14
4;51;4.024505430155762e-16
4;5;8.862807699666566e-15
4;53;1.3381190329235847e-16
4;29;2.4407790324802232e-15
4;61;2.4407790324802232e-15
4;31;2.5390633716764786e-16
4;16;1.0218837079163045e-14
4;32;2.3930727620327532e-14
4;33;4.285834803920505e-15
4;19;2.947728626036286e-15
4;24;2.4037874381563698e-15
4;30;1.0438829182893053e-14
4;34;1.0438829182893053e-14
4;58;5.15562646471775e-18
4;6;5.0409724298305904e-15
4;20;2.847962112199885e-14
4;27;1.111707280747376e-15
4;28;1.1282802338555035e-15
4;9;2.6768057718352e-15
4;35;5.510763431728029e-16
4;60;5.15562646471775e-18
4;46;5.567676230915652e-15
4;12;4.285834803920505e-15
4;59;5.15562646471775e-18
4;13;1.4383075652582034e-14
4;14;1.0131721457404615e-14
4;10;1.1003758359511098e-15
4;36;1.3720778259179773e-15
4;17;2.549724065507715e-15
4;57;5.15562646471775e-18
4;38;5.510763431728029e-16
4;50;5.15562646471775e-18
4;11;1.1149827684873483e-15
4;25;9.643214760667028e-16
4;41;1.5376346545849862e-15
4;18;9.580769771987185e-15
4;22;9.576736907945659e-15
4;23;7.77155109327242e-15
4;39;7.23050980546244e-16
4;26;9.643214760667028e-16
5;37;1.4110739330205211e-15
5;3;3.2997808684333278e-15
5;54;9.073546080807176e-18
5;15;7.982146959718824e-15
5;7;3.8663784379952605e-15
5;42;9.789134632132513e-15
5;1;5.499933283577042e-16
5;55;9.073546080807176e-18
5;45;1.8004101196465126e-15
5;47;2.271198754994007e-16
5;43;5.429621392696947e-15
5;48;2.278503984245484e-16
5;44;1.0307041825249966e-14
5;2;2.0879455086393417e-13
5;52;2.6504913250006587e-16
5;56;2.2850362240679944e-16
5;4;6.5816356576602585e-15
5;8;5.605039897021565e-15
5;21;7.863569600318818e-15
5;49;2.28282107565977e-16
5;40;1.0439462468804423e-14
5;51;2.576673815350513e-16
5;5;6.604228864721519e-15
5;53;1.3363315574678147e-16
5;29;2.4488588106807684e-15
5;61;2.4488588106807684e-15
5;31;2.5188422551825607e-16
5;16;7.969650957032838e-15
5;32;2.351084531655452e-14
5;33;4.3204339814959595e-15
5;19;2.961290593714213e-15
5;24;2.411889336382224e-15
5;30;1.0439462468804423e-14
5;34;1.0439462468804423e-14
5;58;9.073546080807176e-18
5;6;3.69703834416001e-15
5;20;2.287746113342023e-14
5;27;1.114706175277755e-15
5;28;1.1317326550506909e-15
5;9;2.686561797501816e-15
5;35;5.499933283577042e-16
5;60;9.073546080807176e-18
5;46;5.5721095406276215e-15
5;12;4.3204339814959595e-15
5;59;9.073546080807176e-18
5;13;6.87573790431929e-15
5;14;8.004523523039283e-15
5;10;1.103082057774207e-15
5;36;1.3810167829716953e-15
5;17;2.5583645129066653e-15
5;57;9.073546080807176e-18
5;38;5.499933283577042e-16
5;50;9.073546080807176e-18
5;11;1.1180711913363314e-15
5;25;9.627132547859296e-16
5;41;1.5488321775894138e-15
5;18;9.782777540486505e-15
5;22;9.683280696817807e-15
5;23;7.753139358396184e-15
5;39;7.195511163880404e-16
5;26;9.627132547859296e-16
6;37;1.4098941930923716e-15
6;3;3.296291136204864e-15
6;54;6.996151226403926e-17
6;15;7.734680670583492e-15
6;7;3.900625020381814e-15
6;42;9.675788161212161e-15
6;1;5.511180603014826e-16
6;55;1.1318866246452586e-17
6;45;1.7923769372740524e-15
6;47;2.3129680855441655e-16
6;43;5.212596137439762e-15
6;48;2.316435391771677e-16
6;44;9.88428336064928e-15
6;2;2.1202645486575124e-13
6;52;2.5613200185676964e-16
6;56;2.3278776849244026e-16
6;4;6.587978643463943e-15
6;8;5.629932758426055e-15
6;21;7.720727281144718e-15
6;49;2.3274984377793664e-16
6;40;1.0455388002916221e-14
6;51;2.5597072967376654e-16
6;5;6.59889620073255e-15
6;53;1.3362322593148558e-16
6;29;2.4344068940767722e-15
6;61;2.4344068940767722e-15
6;31;2.5215138671119916e-16
6;16;7.75702502623578e-15
6;32;2.3705534026517506e-14
6;33;4.304984936490484e-15
6;19;2.9442903114956585e-15
6;24;2.3978093576616375e-15
6;30;1.0455388002916221e-14
6;34;1.0455388002916221e-14
6;58;1.1318866246452586e-17
6;6;3.675363661405998e-15
6;20;2.248365857235805e-14
6;27;1.1155536182325491e-15
6;28;1.1321294904238997e-15
6;9;2.669736603474225e-15
6;35;5.511180603014826e-16
6;60;1.1318866246452586e-17
6;46;5.535610017403473e-15
6;12;4.304984936490484e-15
6;59;1.1318866246452586e-17
