;;;0
1;41;1;0.3251641004169822
2;41;1;0.0
3;41;1;0.0
4;41;1;0.0
5;41;1;0.0
6;41;1;0.3453889709961713
7;41;1;0.0
8;41;1;0.3625
9;41;1;0.0
10;41;1;0.0
11;41;1;0.0
12;41;1;0.0
13;41;1;0.0
14;41;1;0.0
15;41;1;0.0
16;41;1;0.0
17;41;1;0.0
18;41;1;0.0
19;41;1;0.0
20;41;1;0.6086029547082576
21;41;1;0.0
22;41;1;0.0
23;41;1;0.0
24;41;1;0.0
25;41;1;0.0
26;41;1;0.3422014709870165
27;41;1;0.0
28;41;1;0.0
29;41;1;0.7044936427105357
30;41;1;0.0
31;41;1;0.5763376224325957
32;41;1;0.0
33;41;1;0.0
34;41;1;0.005380040430138103
35;41;1;0.0
36;41;1;0.0
37;41;1;0.0
38;41;1;0.3666781184036074
39;41;1;1.1473945533771188
40;41;1;0.0
41;41;1;0.5688697774229746
42;41;1;0.0
43;41;1;0.0
44;41;1;0.0
45;41;1;0.3484425573512138
46;41;1;0.346013971584282
47;41;1;0.0
48;41;1;0.0
49;41;1;0.5756285999796964
50;41;1;0.3946947459517141
51;41;1;0.7076186427105333
52;41;1;0.0
53;41;1;0.0
54;41;1;0.6020211575048487
55;41;1;0.0
56;41;1;0.0
57;41;1;0.37249387864807487
58;41;1;0.0
59;41;1;0.0
1;42;1;0.3136242819162316
2;42;1;0.0
3;42;1;0.0
4;42;1;0.0
5;42;1;0.0
6;42;1;0.34576247110293146
7;42;1;0.0
8;42;1;0.21319258440172606
9;42;1;0.0
10;42;1;0.0
11;42;1;0.0
12;42;1;0.0
13;42;1;0.0
14;42;1;0.0
15;42;1;0.0
16;42;1;0.0
17;42;1;0.0
18;42;1;0.0
19;42;1;0.0
20;42;1;0.6085091078089554
21;42;1;0.0
22;42;1;0.0
23;42;1;0.0
24;42;1;0.0
25;42;1;0.0
26;42;1;0.34257554750548475
27;42;1;0.0
28;42;1;0.0
29;42;1;0.6929238511941891
30;42;1;0.0
31;42;1;0.5762921941221193
32;42;1;0.0
33;42;1;0.0
34;42;1;0.005572612791552282
35;42;1;0.0
36;42;1;0.0
37;42;1;0.0
38;42;1;0.35514551142364176
39;42;1;0.6656999719453482
40;42;1;0.0
41;42;1;0.5688135413167739
42;42;1;0.0
43;42;1;0.0
44;42;1;0.0
45;42;1;0.33700757294095723
46;42;1;0.3463874719453482
47;42;1;0.0
48;42;1;0.0
49;42;1;0.5755755746507433
50;42;1;0.3831599093925305
51;42;1;0.6960488511941867
52;42;1;0.0
53;42;1;0.0
54;42;1;0.6020287067666116
55;42;1;0.0
56;42;1;0.0
57;42;1;0.3609701889240615
58;42;1;0.0
59;42;1;0.0
1;43;1;0.32488810930921697
2;43;1;0.0
3;43;1;0.0
4;43;1;0.0
5;43;1;0.0
6;43;1;0.3831770539934456
7;43;1;0.0
8;43;1;0.39381250000000007
9;43;1;0.0
10;43;1;0.0
11;43;1;0.0
12;43;1;0.0
13;43;1;0.0
14;43;1;0.0
15;43;1;0.0
16;43;1;0.0
17;43;1;0.0
18;43;1;0.0
19;43;1;0.0
20;43;1;0.632716362675645
21;43;1;0.0
22;43;1;0.0
23;43;1;0.0
24;43;1;0.0
25;43;1;0.0
26;43;1;0.37998918572136553
27;43;1;0.0
28;43;1;0.0
29;43;1;1.2593023410429196
30;43;1;0.0
31;43;1;0.5762898852852856
32;43;1;0.0
33;43;1;0.0
34;43;1;0.005793814868751775
35;43;1;0.0
36;43;1;0.0
37;43;1;0.0
38;43;1;0.36635021759833764
39;43;1;1.1976260452867535
40;43;1;0.0
41;43;1;0.5687998391826888
42;43;1;0.0
43;43;1;0.0
44;43;1;0.0
45;43;1;0.3486458832568671
46;43;1;0.3838017563118918
47;43;1;0.0
48;43;1;0.0
49;43;1;0.5756393321139865
50;43;1;0.39432241280503233
51;43;1;0.7069767557821989
52;43;1;0.0
53;43;1;0.0
54;43;1;0.6019902464185725
55;43;1;0.0
56;43;1;0.0
57;43;1;0.3723586597573724
58;43;1;0.0
59;43;1;0.0
1;44;1;0.36077546495790974
2;44;1;0.0
3;44;1;0.0
4;44;1;0.0
5;44;1;0.0
6;44;1;0.43178926929728223
7;44;1;0.0
8;44;1;0.44062499999999977
9;44;1;0.0
10;44;1;0.0
11;44;1;0.0
12;44;1;0.0
13;44;1;0.0
14;44;1;0.0
15;44;1;0.0
16;44;1;0.0
17;44;1;0.0
18;44;1;0.0
19;44;1;0.0
20;44;1;0.6331668113608124
21;44;1;0.0
22;44;1;0.0
23;44;1;0.0
24;44;1;0.0
25;44;1;0.0
26;44;1;0.42858563235934394
27;44;1;0.0
28;44;1;0.0
29;44;1;1.3069324688324389
30;44;1;0.0
31;44;1;0.5762828092439343
32;44;1;0.0
33;44;1;0.0
34;44;1;0.006069789385439525
35;44;1;0.0
36;44;1;0.0
37;44;1;0.0
38;44;1;0.40220232422730123
39;44;1;1.2621606290178016
40;44;1;0.0
41;44;1;0.5687693646664281
42;44;1;0.0
43;44;1;0.0
44;44;1;0.0
45;44;1;0.38474672530430976
46;44;1;0.4324141102295362
47;44;1;0.0
48;44;1;0.0
49;44;1;0.5756225949213728
50;44;1;0.43014733227529534
51;44;1;0.7426993516243343
52;44;1;0.0
53;44;1;0.0
54;44;1;0.6019806855130181
55;44;1;0.0
56;44;1;0.0
57;44;1;0.40832346597573704
58;44;1;0.0
59;44;1;0.0
1;45;1;0.3982471758713852
2;45;1;0.0
3;45;1;0.0
4;45;1;0.0
5;45;1;0.0
6;45;1;0.4719747622881305
7;45;1;0.0
8;45;1;0.4875
9;45;1;0.0
10;45;1;0.0
11;45;1;0.0
12;45;1;0.0
13;45;1;0.0
14;45;1;0.0
15;45;1;0.0
16;45;1;0.0
17;45;1;0.0
18;45;1;0.0
19;45;1;0.0
20;45;1;0.6565319120404042
21;45;1;0.0
22;45;1;0.0
23;45;1;0.0
24;45;1;0.0
25;45;1;0.0
26;45;1;0.4687872617417157
27;45;1;0.0
28;45;1;0.0
29;45;1;1.3540094809335668
30;45;1;0.0
31;45;1;0.5997246862425177
32;45;1;0.0
33;45;1;0.0
34;45;1;0.0
35;45;1;0.0
36;45;1;0.0
37;45;1;0.0
38;45;1;0.43968444071835666
39;45;1;1.3156261794079522
40;45;1;0.0
41;45;1;0.5775610198372224
42;45;1;0.0
43;45;1;0.0
44;45;1;0.0
45;45;1;0.422273649619207
46;45;1;0.47259976428178213
47;45;1;0.0
48;45;1;0.0
49;45;1;0.5843536909889114
50;45;1;0.4676009702102237
51;45;1;0.7800888889107602
52;45;1;0.0
53;45;1;0.0
54;45;1;0.6254531463202885
55;45;1;0.0
56;45;1;0.0
57;45;1;0.44588916208853296
58;45;1;0.0
59;45;1;0.0
1;46;1;0.3925549209300706
2;46;1;0.0
3;46;1;0.0
4;46;1;0.0
5;46;1;0.0
6;46;1;0.44428559454315986
7;46;1;0.0
8;46;1;0.45631250000000007
9;46;1;0.0
10;46;1;0.0
11;46;1;0.0
12;46;1;0.0
13;46;1;0.0
14;46;1;0.0
15;46;1;0.0
16;46;1;0.0
17;46;1;0.0
18;46;1;0.0
19;46;1;0.0
20;46;1;0.6954909087892693
21;46;1;0.0
22;46;1;0.0
23;46;1;0.0
24;46;1;0.0
25;46;1;0.0
26;46;1;0.44109600869253024
27;46;1;0.0
28;46;1;0.0
29;46;1;1.3494969250351612
30;46;1;0.0
31;46;1;0.638658917459474
32;46;1;0.0
33;46;1;0.0
34;46;1;0.005808008614553077
35;46;1;0.0
36;46;1;0.0
37;46;1;0.0
38;46;1;0.43402889953583196
39;46;1;1.278092478144875
40;46;1;0.0
41;46;1;0.6310998840638181
42;46;1;0.0
43;46;1;0.0
44;46;1;0.0
45;46;1;0.41636672568642685
46;46;1;0.44491077031192156
47;46;1;0.0
48;46;1;0.0
49;46;1;0.6379364397737354
50;46;1;0.4619521248776515
51;46;1;0.7746226937763776
52;46;1;0.0
53;46;1;0.0
54;46;1;0.6643823924157878
55;46;1;0.0
56;46;1;0.0
57;46;1;0.44007915889100074
58;46;1;0.0
59;46;1;0.0
1;47;1;0.42775300529854565
2;47;1;0.0
3;47;1;0.0
4;47;1;0.0
5;47;1;0.0
6;47;1;0.49392526039896967
7;47;1;0.0
8;47;1;0.503125
9;47;1;0.0
10;47;1;0.0
11;47;1;0.0
12;47;1;0.0
13;47;1;0.0
14;47;1;0.0
15;47;1;0.0
16;47;1;0.0
17;47;1;0.0
18;47;1;0.0
19;47;1;0.0
20;47;1;0.6985062975556702
21;47;1;0.0
22;47;1;0.0
23;47;1;0.0
24;47;1;0.0
25;47;1;0.0
26;47;1;0.4907378365696664
27;47;1;0.0
28;47;1;0.0
29;47;1;1.3952766552881077
30;47;1;0.0
31;47;1;0.6414738543248305
32;47;1;0.0
33;47;1;0.0
34;47;1;0.0
35;47;1;0.0
36;47;1;0.0
37;47;1;0.0
38;47;1;0.46920146088112413
39;47;1;1.343963245082112
40;47;1;0.0
41;47;1;0.6340251127414986
42;47;1;0.0
43;47;1;0.0
44;47;1;0.0
45;47;1;0.45166718489504987
46;47;1;0.4945503565371428
47;47;1;0.0
48;47;1;0.0
49;47;1;0.6408402092116487
50;47;1;0.49709492934412675
51;47;1;0.8096665941280938
52;47;1;0.0
53;47;1;0.0
54;47;1;0.6672709688239772
55;47;1;0.0
56;47;1;0.0
57;47;1;0.4752998861498181
58;47;1;0.0
59;47;1;0.0
1;48;1;0.46357755307207504
2;48;1;0.0
3;48;1;0.0
4;48;1;0.0
5;48;1;0.0
6;48;1;0.5357286887302675
7;48;1;0.0
8;48;1;0.55
9;48;1;0.0
10;48;1;0.0
11;48;1;0.0
12;48;1;0.0
13;48;1;0.0
14;48;1;0.0
15;48;1;0.0
16;48;1;0.0
17;48;1;0.0
18;48;1;0.0
19;48;1;0.0
20;48;1;0.7125575512082328
21;48;1;0.0
22;48;1;0.0
23;48;1;0.0
24;48;1;0.0
25;48;1;0.0
26;48;1;0.5325469086882987
27;48;1;0.0
28;48;1;0.0
29;48;1;1.4385469018576704
30;48;1;0.0
31;48;1;0.6552500382982072
32;48;1;0.0
33;48;1;0.0
34;48;1;0.0
35;48;1;0.0
36;48;1;0.0
37;48;1;0.0
38;48;1;0.5048745534495153
39;48;1;1.4002134362956289
40;48;1;0.0
41;48;1;0.6332297756056664
42;48;1;0.0
43;48;1;0.0
44;48;1;0.0
45;48;1;0.4876065868756845
46;48;1;0.5363536878361252
47;48;1;0.0
48;48;1;0.0
49;48;1;0.6399820923223589
50;48;1;0.5329027123821566
51;48;1;0.8455084023600241
52;48;1;0.0
53;48;1;0.0
54;48;1;0.681079005091967
55;48;1;0.0
56;48;1;0.0
57;48;1;0.5114991099879441
58;48;1;0.0
59;48;1;0.0
1;49;1;0.2679054316042251
2;49;1;0.0
3;49;1;0.0
4;49;1;0.0
5;49;1;0.0
6;49;1;0.3453887870275085
7;49;1;0.0
8;49;1;0.3625
9;49;1;0.0
10;49;1;0.0
11;49;1;0.0
12;49;1;0.0
13;49;1;0.0
14;49;1;0.0
15;49;1;0.0
16;49;1;0.0
17;49;1;0.0
18;49;1;0.0
19;49;1;0.0
20;49;1;0.6086589713971874
21;49;1;0.0
22;49;1;0.0
23;49;1;0.0
24;49;1;0.0
25;49;1;0.0
26;49;1;0.34220128701833175
27;49;1;0.0
28;49;1;0.0
29;49;1;0.6466353914475953
30;49;1;0.0
31;49;1;0.5763377245991049
32;49;1;0.0
33;49;1;0.0
34;49;1;0.005311636525593192
35;49;1;0.0
36;49;1;0.0
37;49;1;0.0
38;49;1;0.3093583550439727
39;49;1;1.1473943694083377
40;49;1;0.0
41;49;1;0.5688677091118531
42;49;1;0.0
43;49;1;0.0
44;49;1;0.0
45;49;1;0.2918046423382258
46;49;1;0.3460137876155009
47;49;1;0.0
48;49;1;0.0
49;49;1;0.575628525547073
50;49;1;0.3372569574009694
51;49;1;0.6497603914475929
52;49;1;0.0
53;49;1;0.0
54;49;1;0.6020212950705646
55;49;1;0.0
56;49;1;0.0
57;49;1;0.315431762512677
58;49;1;0.0
59;49;1;0.0
1;50;1;0.26843610636738063
2;50;1;0.0
3;50;1;0.0
4;50;1;0.0
5;50;1;0.0
6;50;1;0.3457613785134237
7;50;1;0.0
8;50;1;0.21319258440172606
9;50;1;0.0
10;50;1;0.0
11;50;1;0.0
12;50;1;0.0
13;50;1;0.0
14;50;1;0.0
15;50;1;0.0
16;50;1;0.0
17;50;1;0.0
18;50;1;0.0
19;50;1;0.0
20;50;1;0.6085230641925001
21;50;1;0.0
22;50;1;0.0
23;50;1;0.0
24;50;1;0.0
25;50;1;0.0
26;50;1;0.342574461083399
27;50;1;0.0
28;50;1;0.0
29;50;1;0.6471043055332304
30;50;1;0.0
31;50;1;0.5762923654132421
32;50;1;0.0
33;50;1;0.0
34;50;1;0.0055699433842585685
35;50;1;0.0
36;50;1;0.0
37;50;1;0.0
38;50;1;0.3098847079752847
39;50;1;0.6656988793555116
40;50;1;0.0
41;50;1;0.5688135164547732
42;50;1;0.0
43;50;1;0.0
44;50;1;0.0
45;50;1;0.2923402940647481
46;50;1;0.3463863793555116
47;50;1;0.0
48;50;1;0.0
49;50;1;0.5755755902827078
50;50;1;0.3377606831644491
51;50;1;0.6502293055332282
52;50;1;0.0
53;50;1;0.0
54;50;1;0.6020287704146086
55;50;1;0.0
56;50;1;0.0
57;50;1;0.3160141695506026
58;50;1;0.0
59;50;1;0.0
1;51;1;0.3036539783008284
2;51;1;0.0
3;51;1;0.0
4;51;1;0.0
5;51;1;0.0
6;51;1;0.38317122423734995
7;51;1;0.0
8;51;1;0.39381250000000007
9;51;1;0.0
10;51;1;0.0
11;51;1;0.0
12;51;1;0.0
13;51;1;0.0
14;51;1;0.0
15;51;1;0.0
16;51;1;0.0
17;51;1;0.0
18;51;1;0.0
19;51;1;0.0
20;51;1;0.6327187149348084
21;51;1;0.0
22;51;1;0.0
23;51;1;0.0
24;51;1;0.0
25;51;1;0.0
26;51;1;0.37998335575174425
27;51;1;0.0
28;51;1;0.0
29;51;1;1.230637041244003
30;51;1;0.0
31;51;1;0.5762900832029041
32;51;1;0.0
33;51;1;0.0
34;51;1;0.005791267963726213
35;51;1;0.0
36;51;1;0.0
37;51;1;0.0
38;51;1;0.34508096510795333
39;51;1;1.1976175917232075
40;51;1;0.0
41;51;1;0.5688004515216898
42;51;1;0.0
43;51;1;0.0
44;51;1;0.0
45;51;1;0.327733685987351
46;51;1;0.3837959263618808
47;51;1;0.0
48;51;1;0.0
49;51;1;0.5756386224259906
50;51;1;0.372985671469571
51;51;1;0.6854777809330119
52;51;1;0.0
53;51;1;0.0
54;51;1;0.6019903512097183
55;51;1;0.0
56;51;1;0.0
57;51;1;0.35122255950894277
58;51;1;0.0
59;51;1;0.0
1;52;1;0.354336076765156
2;52;1;0.0
3;52;1;0.0
4;52;1;0.0
5;52;1;0.0
6;52;1;0.43180004134768835
7;52;1;0.0
8;52;1;0.44062499999999977
9;52;1;0.0
10;52;1;0.0
11;52;1;0.0
12;52;1;0.0
13;52;1;0.0
14;52;1;0.0
15;52;1;0.0
16;52;1;0.0
17;52;1;0.0
18;52;1;0.0
19;52;1;0.0
20;52;1;0.633167283601905
21;52;1;0.0
22;52;1;0.0
23;52;1;0.0
24;52;1;0.0
25;52;1;0.0
26;52;1;0.42859638063423533
27;52;1;0.0
28;52;1;0.0
29;52;1;1.2982648369711431
30;52;1;0.0
31;52;1;0.5762831749812789
32;52;1;0.0
33;52;1;0.0
34;52;1;0.006067343728412493
35;52;1;0.0
36;52;1;0.0
37;52;1;0.0
38;52;1;0.39575627267447555
39;52;1;1.262177149899013
40;52;1;0.0
41;52;1;0.5687697652990262
