;;0
1;37;1.4662512193187258e-10
1;3;1.469348500648819e-10
1;54;1.2462422925420068e-10
1;15;5.741462490861643e-14
1;7;4.838525031602747e-13
1;42;9.174575823946265e-11
1;1;6.219161030143771e-10
1;55;6.309656447184344e-10
1;45;4.292675057094795e-10
1;47;9.380334287319388e-11
1;43;9.102053539965641e-11
1;48;9.233816159314095e-11
1;44;9.017132381281541e-11
1;2;4.814980753281184e-10
1;52;4.3082565761074376e-10
1;56;6.309656447184344e-10
1;4;2.638669717211455e-10
1;8;2.7920592583275525e-13
1;21;6.169093840988741e-14
1;49;2.6696719419218076e-13
1;40;3.6194277573579013e-10
1;51;1.3248585365055416e-10
1;5;2.6706365855353353e-10
1;53;1.1616233918505734e-10
1;29;3.985005685559785e-10
1;61;3.985005685559785e-10
1;31;3.7887271349798327e-10
1;16;6.334968669135133e-14
1;32;3.794729989359693e-10
1;33;3.4197439640038374e-10
1;19;3.7910930588461885e-10
1;24;3.789926994249132e-10
1;30;3.7933485777716336e-10
1;34;3.6194277573579013e-10
1;58;6.309656447184344e-10
1;6;3.0998673834802357e-12
1;20;5.125486466711565e-14
1;27;3.7859854632545513e-10
1;28;3.7860272089530724e-10
1;9;3.7907386077968953e-10
1;35;6.219161030143771e-10
1;60;6.309656447184344e-10
1;46;1.1949843766845778e-10
1;12;3.4197439640038374e-10
1;59;6.309656447184344e-10
1;13;1.5525378936663482e-10
1;14;6.417691061641248e-14
1;10;3.785957681003221e-10
1;36;3.786758263534504e-10
1;17;3.790366641246571e-10
1;57;6.309656447184344e-10
1;38;6.219161030143771e-10
1;50;6.309656447184344e-10
1;11;3.7859938498257003e-10
1;25;4.233218253290809e-10
1;41;3.7872731735809436e-10
1;18;4.568222745444555e-14
1;22;4.6100333244133704e-14
1;23;1.1780754025950706e-10
1;39;3.7855185343285566e-10
1;26;4.233218253290809e-10
2;37;1.1737592522816764e-10
2;3;5.360645569984829e-10
2;54;5.011884261695683e-11
2;15;6.37940663544807e-14
2;7;5.606071474859323e-13
2;42;3.264272927216821e-10
2;1;5.58030320185566e-10
2;55;5.011884261695683e-11
2;45;6.00496611472282e-10
2;47;3.331451843111701e-10
2;43;3.296982169585625e-10
2;48;3.342950303981261e-10
2;44;3.286896694996186e-10
2;2;2.1023091400134448e-10
2;52;2.389142564109935e-10
2;56;4.301011046663859e-10
2;4;1.5831010771080735e-10
2;8;2.6461986227020056e-13
2;21;6.095838045140382e-14
2;49;2.712799565652679e-13
2;40;5.82494149342672e-10
2;51;2.3509516386657274e-10
2;5;1.5758284914630728e-10
2;53;1.9645721599737268e-10
2;29;5.903027929906745e-10
2;61;5.903027929906745e-10
2;31;5.949153860885451e-10
2;16;6.389255504101708e-14
2;32;5.821858023964361e-10
2;33;5.823412873800059e-10
2;19;5.870288092505128e-10
2;24;5.905445805688182e-10
2;30;5.824941493424603e-10
2;34;5.82494149342672e-10
2;58;5.011884261695683e-11
2;6;8.273526134105048e-12
2;20;4.7691208971647026e-14
2;27;6.132377664198618e-10
2;28;6.14121804959256e-10
2;9;5.888063122540279e-10
2;35;5.58030320185566e-10
2;60;5.011884261695683e-11
2;46;1.9254920373907048e-10
2;12;5.823412873800059e-10
2;59;5.011884261695683e-11
2;13;1.869887171385222e-10
2;14;6.320756878429861e-14
2;10;6.127220358250775e-10
2;36;6.121919803810369e-10
2;17;5.898059737005981e-10
2;57;5.011884261695683e-11
2;38;5.58030320185566e-10
2;50;5.011884261695683e-11
2;11;6.13408787250187e-10
2;25;6.065308903081939e-10
2;41;6.06863472963775e-10
2;18;4.716194702145902e-14
2;22;4.6746500617640553e-14
2;23;1.9199238280825887e-10
2;39;5.991929468531059e-10
2;26;6.065308903081939e-10
3;37;1.4909603902936018e-10
3;3;1.620043888044411e-10
3;54;7.387706033976161e-11
3;15;6.438333323236043e-14
3;7;2.1718754583548207e-12
3;42;1.9318466690981564e-10
3;1;1.0135079905592004e-09
3;55;7.387706033976161e-11
3;45;1.1115703221600005e-09
3;47;1.9846723285379039e-10
3;43;1.9569538447017642e-10
3;48;1.9841037613767698e-10
3;44;1.9433211317783743e-10
3;2;3.90360608797891e-10
3;52;4.017169202124726e-10
3;56;1.6010501270319779e-10
3;4;2.7867269390558994e-10
3;8;2.9635663505931216e-13
3;21;6.436121642157224e-14
3;49;2.974861768822321e-13
3;40;1.0877836076149784e-09
3;51;3.921294552745571e-10
3;5;2.782570844825137e-10
3;53;3.3610428633897553e-10
3;29;1.1054204655174995e-09
3;61;1.1054204655174995e-09
3;31;1.1134259144254011e-09
3;16;6.440579995070654e-14
3;32;1.0844944359150808e-09
3;33;1.0916061947872113e-09
3;19;1.1006758189287018e-09
3;24;1.1057670560576317e-09
3;30;1.0877836076151902e-09
3;34;1.0877836076149784e-09
3;58;7.387706033976161e-11
3;6;4.940399768208182e-12
3;20;5.125466406185197e-14
3;27;1.1135933192142644e-09
3;28;1.1135947529613115e-09
3;9;1.1032014713883881e-09
3;35;1.0135079905592004e-09
3;60;7.387706033976161e-11
3;46;3.3179497879453357e-10
3;12;1.0916061947872113e-09
3;59;7.387706033976161e-11
3;13;3.548323799555063e-10
3;14;6.436814275637998e-14
3;10;1.1135921123354632e-09
3;36;1.1135116142283427e-09
3;17;1.104394220011654e-09
3;57;7.387706033976161e-11
3;38;1.0135079905592004e-09
3;50;7.387706033976161e-11
3;11;1.113593920789769e-09
3;25;1.1135533865883905e-09
3;41;1.1133537490853674e-09
3;18;4.667362718040035e-14
3;22;4.673847472869222e-14
3;23;3.3115734388983633e-10
3;39;1.1134889689431053e-09
3;26;1.1135533865883905e-09
4;37;3.314300591778009e-10
4;3;4.0952886024139056e-10
4;54;1.4781941342634016e-10
4;15;6.454283887686482e-14
4;7;1.6465963773991527e-12
4;42;4.755304615681577e-10
4;1;2.2389103225650377e-09
4;55;1.4781941342634016e-10
4;45;2.485669111584286e-09
4;47;4.863008824780979e-10
4;43;4.807433654901212e-10
4;48;4.86632551413722e-10
4;44;4.775369120757308e-10
4;2;8.69477546544081e-10
4;52;8.858072154619282e-10
4;56;4.0817908136227937e-10
4;4;2.529418533083431e-10
4;8;8.189673822082451e-13
4;21;6.504457779060942e-14
4;49;4.1752167119254114e-13
4;40;2.4382280644892157e-09
4;51;8.283696024334971e-10
4;5;6.646994869272722e-10
4;53;7.962685311452134e-10
4;29;2.4725957642259326e-09
4;61;2.4725957642259326e-09
4;31;2.502679493240897e-09
4;16;6.439659528255914e-14
4;32;2.4285713810811358e-09
4;33;2.44460323037378e-09
4;19;2.462729605526685e-09
4;24;2.4733548030635583e-09
4;30;2.4382280644892157e-09
4;34;2.4382280644892157e-09
4;58;1.4781941342634016e-10
4;6;1.4991185880496924e-12
4;20;5.483709579441963e-14
4;27;2.4962012610513846e-09
4;28;2.4960178370860608e-09
4;9;2.467648372401357e-09
4;35;2.2389103225650377e-09
4;60;1.4781941342634016e-10
4;46;7.842559608726012e-10
4;12;2.44460323037378e-09
4;59;1.4781941342634016e-10
4;13;7.643549810522271e-10
4;14;6.468267149696161e-14
4;10;2.496324873877733e-09
4;36;2.4929874352758854e-09
4;17;2.4703210974860754e-09
4;57;1.4781941342634016e-10
4;38;2.2389103225650377e-09
4;50;1.4781941342634016e-10
