;;0
1;37;1.9781263743864054e-11
1;3;1.9909453489346867e-11
1;54;2.0880523428342977e-11
1;15;4.761143799345409e-15
1;7;1.3024187911116714e-14
1;42;8.456045983991568e-12
1;1;4.676121736203721e-11
1;55;4.79504619071016e-11
1;45;4.425673975617731e-11
1;47;8.128360903182987e-12
1;43;7.500853988613305e-12
1;48;6.555783385799807e-12
1;44;6.2690359938593284e-12
1;2;2.8395528434436786e-11
1;52;3.038745833186559e-11
1;56;4.79504619071016e-11
1;4;7.867736040327103e-12
1;8;3.560582714131181e-14
1;21;4.493858711911766e-15
1;49;8.06699880897627e-14
1;40;3.592830545509378e-11
1;51;2.0080038233312165e-11
1;5;9.328286383056034e-12
1;53;1.4504578009236035e-11
1;29;3.5913514556941154e-11
1;61;3.5913514556941154e-11
1;31;3.594920505736057e-11
1;16;4.820182767559241e-15
1;32;3.5941391978815345e-11
1;33;3.585954367392635e-11
1;19;3.5891105644096e-11
1;24;3.591490607539887e-11
1;30;3.5928305455107015e-11
1;34;3.592830545509378e-11
1;58;4.79504619071016e-11
1;6;7.980806556446176e-15
1;20;3.744512079420181e-15
1;27;3.595493103305212e-11
1;28;3.595480011360162e-11
1;9;3.5902659022175436e-11
1;35;4.676121736203721e-11
1;60;4.79504619071016e-11
1;46;1.5678563410173555e-11
1;12;3.585954367392635e-11
1;59;4.79504619071016e-11
1;13;3.751923271136919e-11
1;14;4.8946812137870876e-15
1;10;3.5955020097865075e-11
1;36;3.595196171241577e-11
1;17;3.590846473089811e-11
1;57;4.79504619071016e-11
1;38;4.676121736203721e-11
1;50;4.79504619071016e-11
1;11;3.5954905197905337e-11
1;25;3.595641158483037e-11
1;41;3.594589633446037e-11
1;18;2.992430518081433e-15
1;22;3.0317058284745494e-15
1;23;1.3456672642953237e-11
1;39;3.595969120820483e-11
1;26;3.595641158483037e-11
2;37;4.366112649173605e-11
2;3;2.0714869470517973e-11
2;54;7.640108562672501e-11
2;15;5.751358774925831e-15
2;7;8.676475750745327e-13
2;42;2.166291379623297e-11
2;1;5.939130258432978e-11
2;55;7.640108562672501e-11
2;45;4.693923246938097e-11
2;47;2.1917465873155354e-11
2;43;2.1802546674159102e-11
2;48;2.203521527654007e-11
2;44;2.1784864572394732e-11
2;2;4.211321021518856e-11
2;52;2.2347513049947167e-11
2;56;4.0566650392806734e-11
2;4;4.6708041572231385e-11
2;8;3.941745756971597e-14
2;21;5.45756497733128e-15
2;49;8.331801775736141e-14
2;40;4.7726046333456776e-11
2;51;2.3210210538076305e-11
2;5;4.533221136445056e-11
2;53;2.1794477326940503e-11
2;29;4.7022633496683156e-11
2;61;4.7022633496683156e-11
2;31;4.7055024964325465e-11
2;16;5.77523279217796e-15
2;32;4.828232005947114e-11
2;33;4.723731650720793e-11
2;19;4.708848681138974e-11
2;24;4.701767357278484e-11
2;30;4.772604633344354e-11
2;34;4.7726046333456776e-11
2;58;7.640108562672501e-11
2;6;1.7877115390037905e-13
2;20;4.571068063278392e-15
2;27;4.690311648552522e-11
2;28;4.690059771852844e-11
2;9;4.7053805814849057e-11
2;35;5.939130258432978e-11
2;60;7.640108562672501e-11
2;46;2.1736227011278912e-11
2;12;4.723731650720793e-11
2;59;7.640108562672501e-11
2;13;2.039997805172658e-11
2;14;5.702241523061112e-15
2;10;4.690505287974397e-11
2;36;4.689948785832508e-11
2;17;4.703714801366948e-11
2;57;7.640108562672501e-11
2;38;5.939130258432978e-11
2;50;7.640108562672501e-11
2;11;4.6902613769882836e-11
2;25;4.6933290960491456e-11
2;41;4.691042902306604e-11
2;18;3.488135791677108e-15
2;22;3.460443957876911e-15
2;23;2.1985631897398486e-11
2;39;4.699198622214665e-11
2;26;4.6933290960491456e-11
3;37;7.23081671446222e-11
3;3;1.8381767717261426e-11
3;54;1.1012028858717332e-10
3;15;6.111722822956399e-15
3;7;5.104035758931591e-13
3;42;1.195720385579651e-11
3;1;8.285317813485132e-11
3;55;1.1012028858717332e-10
3;45;6.968027813382028e-11
3;47;1.276825533568016e-11
3;43;1.2259772607148517e-11
3;48;1.2564524016854898e-11
3;44;1.1790836699209423e-11
3;2;2.4260221122253127e-11
3;52;2.815351659556212e-11
3;56;1.786902178871008e-11
3;4;4.9204242728323794e-11
3;8;5.281159989605814e-15
3;21;6.308709893842943e-15
3;49;1.5338346630527505e-14
3;40;7.252169652297421e-11
3;51;2.8269142211410542e-11
3;5;4.8687570892787094e-11
3;53;3.760105442321544e-11
3;29;6.999155889221119e-11
3;61;6.999155889221119e-11
3;31;6.971983018375436e-11
3;16;6.1322708707000395e-15
3;32;7.489308950740221e-11
3;33;7.073996516821613e-11
3;19;7.021947167385716e-11
3;24;6.997450425278048e-11
3;30;7.252169652297421e-11
3;34;7.252169652297421e-11
3;58;1.1012028858717332e-10
3;6;8.04756922817211e-14
3;20;4.6362123136804984e-15
3;27;6.94510414185681e-11
3;28;6.944594622775651e-11
3;9;7.009917217601836e-11
3;35;8.285317813485132e-11
3;60;1.1012028858717332e-10
3;46;3.758935983316978e-11
3;12;7.073996516821613e-11
3;59;1.1012028858717332e-10
3;13;2.3667339127746235e-11
3;14;6.0929673128475226e-15
3;10;6.945461869736704e-11
3;36;6.951058223746048e-11
3;17;7.004155117827823e-11
3;57;1.1012028858717332e-10
3;38;8.285317813485132e-11
3;50;1.1012028858717332e-10
3;11;6.945002079446364e-11
3;25;6.950406753388462e-11
3;41;6.957776279433029e-11
3;18;3.519219997737858e-15
3;22;3.522564029618344e-15
3;23;3.7686517715810954e-11
3;39;6.963002182297784e-11
3;26;6.950406753388462e-11
4;37;7.172973333605742e-11
4;3;1.8158696483506186e-11
4;54;1.2123104672314236e-10
4;15;6.127964244736897e-15
4;7;3.904219944259233e-13
4;42;1.2441663360265276e-11
4;1;8.265077621430281e-11
