;;0
1;37;1.1721310835256254e-12
1;3;1.1742873836020692e-12
1;54;1.2325731849789987e-12
1;15;6.489320340633458e-14
1;7;2.451550869390093e-13
1;42;2.1505739313080483e-13
1;1;1.6408979988601403e-12
1;55;1.5641094784118038e-12
1;45;1.75757764468197e-12
1;47;2.3535674408848313e-13
1;43;2.2105526659686882e-13
1;48;2.419242259980894e-13
1;44;2.146383856619169e-13
1;2;3.815730529536933e-12
1;52;3.6077613912699176e-12
1;56;1.5641094784118038e-12
1;4;2.959958160692859e-13
1;8;1.7370144906045246e-13
1;21;2.6202007356062634e-14
1;49;1.777283810608341e-13
1;40;1.2849377685962382e-12
1;51;2.079173240227223e-12
1;5;2.919765651953064e-13
1;53;3.5391712776348373e-13
1;29;1.2518941734693809e-12
1;61;1.2518941734693809e-12
1;31;1.2763957743651184e-12
1;16;5.719537078182312e-14
1;32;1.365571995369618e-12
1;33;1.2560375764683314e-12
1;19;1.255259620820234e-12
1;24;1.2511204534366263e-12
1;30;1.2849377685949974e-12
1;34;1.2849377685962382e-12
1;58;1.5641094784118038e-12
1;6;8.594081729555092e-14
1;20;2.3239448325202704e-14
1;27;1.198500480931797e-12
1;28;1.1989476148301138e-12
1;9;1.255031998741786e-12
1;35;1.6408979988601403e-12
1;60;1.5641094784118038e-12
1;46;2.9810853901054064e-13
1;12;1.2560375764683314e-12
1;59;1.5641094784118038e-12
1;13;3.266628098840972e-12
1;14;5.825787674819552e-14
1;10;1.1982632285482377e-12
1;36;1.2086928933557685e-12
1;17;1.2537708494590815e-12
1;57;1.5641094784118038e-12
1;38;1.6408979988601403e-12
1;50;1.5641094784118038e-12
1;11;1.1985800994068832e-12
1;25;1.20445743621053e-12
1;41;1.2141162922458179e-12
1;18;1.8224259775033543e-14
1;22;1.8263107619806188e-14
1;23;2.9343681767191223e-13
1;39;1.2669093840641768e-12
1;26;1.20445743621053e-12
2;37;2.0566277877500907e-12
2;3;2.020905536250188e-12
2;54;6.807728522018769e-12
2;15;2.7594803859227133e-14
2;7;5.737168502180876e-13
2;42;9.306839040424196e-13
2;1;2.1563236228646223e-12
2;55;6.807728522018769e-12
2;45;2.21872059150042e-12
2;47;1.0720420056369825e-12
2;43;1.08300043593337e-12
2;48;1.0831205805788424e-12
2;44;9.433141600195749e-13
2;2;2.2197832824113557e-12
2;52;2.149106973270455e-12
2;56;1.8245070126601e-12
2;4;1.1797797405447116e-12
2;8;7.394310970387581e-13
2;21;2.9006860089806025e-14
2;49;6.890804332407686e-13
2;40;2.2560040841069952e-12
2;51;1.8347461957492625e-12
2;5;1.184260472977473e-12
2;53;5.277459550954937e-13
