;;0
1;37;1.3398199408349065e-15
1;3;1.102233166912452e-15
1;54;7.70415822188108e-17
1;15;1.9089648930288126e-15
1;7;1.0740615128445927e-15
1;42;2.423211768797522e-15
1;1;5.341060795436555e-16
1;55;1.1001751453323127e-17
1;45;1.6073670016561595e-15
1;47;7.701370871609512e-17
1;43;1.4864286969316634e-15
1;48;7.70139205726808e-17
1;44;2.4239449989885608e-15
1;2;1.3031076091150799e-14
1;52;7.690899593066978e-17
1;56;1.1001751453323127e-17
1;4;1.6642044214334673e-15
1;8;1.4408731316362272e-15
1;21;1.907068203186019e-15
1;49;7.631058355738693e-17
1;40;7.861369424619216e-15
1;51;7.694947119617177e-17
1;5;1.6645088315081002e-15
1;53;7.700454385825976e-17
1;29;2.1252627917146574e-15
1;61;2.1252627917146574e-15
1;31;2.6416708806780457e-16
1;16;1.9148662013585094e-15
1;32;1.7131998646521575e-14
1;33;3.529270745461619e-15
1;19;2.522311886067191e-15
1;24;2.0963217879470745e-15
1;30;7.861369424619216e-15
1;34;7.861369424619216e-15
1;58;1.1001751453323127e-17
1;6;1.0769602284193563e-15
1;20;4.696102521438702e-15
1;27;1.042872120373057e-15
1;28;1.0571891857872117e-15
1;9;2.310270524237559e-15
1;35;5.341060795436555e-16
1;60;1.1001751453323127e-17
1;46;2.3423153053276027e-15
1;12;3.529270745461619e-15
1;59;1.1001751453323127e-17
1;13;8.656080420171082e-15
1;14;1.9129481949388522e-15
1;10;1.0330787883644255e-15
1;36;1.2657160727439236e-15
1;17;2.2107245121652478e-15
1;57;1.1001751453323127e-17
1;38;5.341060795436555e-16
1;50;1.1001751453323127e-17
1;11;1.0457044193707726e-15
1;25;9.141186569554065e-16
1;41;1.4042169804267993e-15
1;18;3.86960740653909e-15
1;22;3.867704293109332e-15
1;23;3.0974424733079104e-15
1;39;7.010758617190398e-16
1;26;9.141186569554065e-16
2;37;1.3422203931714069e-15
2;3;1.103741296425597e-15
2;54;1.1055736341215934e-17
2;15;1.9161294574794623e-15
2;7;1.0905047564484999e-15
2;42;2.419822771296139e-15
2;1;5.343724807930033e-16
2;55;1.1055736341215934e-17
2;45;1.6113782178489216e-15
2;47;7.702892355249604e-17
2;43;1.4857534200658852e-15
2;48;7.702924387392209e-17
2;44;2.4188123626452304e-15
2;2;1.509149947990751e-14
2;52;7.693739305231948e-17
2;56;7.703696895922733e-17
2;4;1.6778090065700964e-15
2;8;1.444871637617266e-15
2;21;1.9228522730875626e-15
2;49;7.695319811195058e-17
2;40;7.924078547119861e-15
2;51;7.674607427166152e-17
2;5;1.6776758250311948e-15
2;53;7.702958686861157e-17
2;29;2.1285583549519973e-15
2;61;2.1285583549519973e-15
2;31;2.641834359072457e-16
2;16;1.9164849172469273e-15
2;32;1.7387319850206414e-14
2;33;3.5401157040379246e-15
2;19;2.5273135634239346e-15
2;24;2.0995060314818224e-15
2;30;7.924078547119861e-15
2;34;7.924078547119861e-15
2;58;1.1055736341215934e-17
2;6;1.0906998062914546e-15
2;20;4.868921137332651e-15
2;27;1.043419515700977e-15
2;28;1.0577561875710018e-15
2;9;2.314319848654268e-15
2;35;5.343724807930033e-16
2;60;1.1055736341215934e-17
2;46;2.347597929387307e-15
2;12;3.5401157040379246e-15
2;59;1.1055736341215934e-17
2;13;6.273824846652023e-15
2;14;1.916596129219746e-15
2;10;1.0336129925863697e-15
2;36;1.2666135766859492e-15
2;17;2.2143593679597155e-15
2;57;1.1055736341215934e-17
2;38;5.343724807930033e-16
2;50;1.1055736341215934e-17
2;11;1.0462556600220516e-15
2;25;9.145160345626725e-16
2;41;1.405382548101089e-15
2;18;3.8959174589684485e-15
2;22;3.89804898937805e-15
2;23;3.1040579823585164e-15
2;39;7.012875226252104e-16
2;26;9.145160345626725e-16
3;37;1.3420005013859718e-15
3;3;1.1023894848679741e-15
3;54;1.1097442113009312e-17
3;15;1.9140171756556113e-15
3;7;1.0779934725961004e-15
3;42;2.4105729942935225e-15
3;1;5.343785373221395e-16
3;55;1.1097442113009312e-17
3;45;1.6114649738965424e-15
3;47;7.701225613950685e-17
3;43;1.4829894463198504e-15
3;48;7.701251344432565e-17
3;44;2.413432700202658e-15
3;2;3.719470971373062e-14
3;52;7.693022386863562e-17
3;56;7.702356178618064e-17
3;4;1.6843493986691143e-15
3;8;1.4468282869545782e-15
3;21;1.9143083669036204e-15
3;49;7.702767245791231e-17
3;40;7.92714202720262e-15
3;51;7.651095265336517e-17
3;5;1.684396475285429e-15
3;53;7.70309592858752e-17
3;29;2.1286997841540943e-15
3;61;2.1286997841540943e-15
3;31;2.6418499458597915e-16
3;16;1.9141356212610904e-15
3;32;1.7406712479072234e-14
3;33;3.540576883927404e-15
3;19;2.527519604420191e-15
3;24;2.099643955179725e-15
3;30;7.92714202720262e-15
3;34;7.92714202720262e-15
3;58;1.1097442113009312e-17
3;6;1.0774833945176302e-15
3;20;4.83106537683067e-15
3;27;1.0434620937486428e-15
3;28;1.0577997179081263e-15
3;9;2.314487030421504e-15
3;35;5.343785373221395e-16
3;60;1.1097442113009312e-17
3;46;2.347776882469015e-15
3;12;3.540576883927404e-15
3;59;1.1097442113009312e-17
3;13;1.104721428554533e-14
3;14;1.9139284944008524e-15
3;10;1.0336549319051997e-15
3;36;1.2666725111621231e-15
3;17;2.2145115400670243e-15
3;57;1.1097442113009312e-17
3;38;5.343785373221395e-16
3;50;1.1097442113009312e-17
3;11;1.0462984242606819e-15
3;25;9.145507419774192e-16
3;41;1.4054523994523305e-15
3;18;3.891965208789333e-15
3;22;3.890968090783753e-15
3;23;3.1065355638315016e-15
3;39;7.013066025721387e-16
3;26;9.145507419774192e-16
4;37;1.341981004515781e-15
4;3;1.1023331007834992e-15
4;54;1.1031232883634434e-17
4;15;1.9129299341925458e-15
4;7;1.08161466990412e-15
4;42;2.410746231263969e-15
4;1;5.343793843659919e-16
4;55;1.1031232883634434e-17
4;45;1.6114796105834376e-15
4;47;7.700458310864625e-17
4;43;1.4828083360837849e-15
4;48;7.700474953614604e-17
4;44;2.411789661338939e-15
4;2;3.713026495748374e-14
4;52;7.691691898371152e-17
4;56;7.701502953139209e-17
4;4;1.6819221534771868e-15
4;8;1.4470527397949277e-15
4;21;1.9122247519710353e-15
4;49;7.684615701556679e-17
4;40;7.927469867520503e-15
4;51;7.648839679776675e-17
4;5;1.6820230807642807e-15
4;53;7.702710852855207e-17
4;29;2.1287271121618543e-15
4;61;2.1287271121618543e-15
4;31;2.6418455308125545e-16
4;16;1.9135208684000073e-15
4;32;1.7406680157316147e-14
4;33;3.5406634343329972e-15
4;19;2.52756399206883e-15
4;24;2.099670475883037e-15
4;30;7.927469867520503e-15
4;34;7.927469867520503e-15
4;58;1.1031232883634434e-17
4;6;1.0812618879482976e-15
4;20;4.7980024256843225e-15
4;27;1.043467557588397e-15
4;28;1.0578053615477843e-15
4;9;2.3145239525425678e-15
4;35;5.343793843659919e-16
4;60;1.1031232883634434e-17
4;46;2.348647437760709e-15
4;12;3.5406634343329972e-15
4;59;1.1031232883634434e-17
4;13;1.1609090344353096e-14
4;14;1.9124088703893487e-15
4;10;1.0336602790199952e-15
4;36;1.2666810272213953e-15
4;17;2.2145433100867764e-15
4;57;1.1031232883634434e-17
4;38;5.343793843659919e-16
4;50;1.1031232883634434e-17
4;11;1.0463039301250886e-15
4;25;9.145547342192428e-16
4;41;1.4054631506269251e-15
4;18;3.890080440364404e-15
4;22;3.888805800688067e-15
4;23;3.1073664571493183e-15
4;39;7.013086430508129e-16
4;26;9.145547342192428e-16
5;37;1.3372506206278986e-15
5;3;1.1000574125693299e-15
5;54;1.1003427905863116e-17
5;15;1.949056850089714e-15
5;7;1.0484564569229845e-15
5;42;2.4014988829472375e-15
5;1;5.343867295694844e-16
5;55;1.1003427905863116e-17
5;45;1.6095658662835783e-15
5;47;7.701401516487835e-17
5;43;1.4788553092666905e-15
5;48;7.70145762794188e-17
5;44;2.4005717264553426e-15
5;2;2.6529570579924497e-14
5;52;7.696808687644499e-17
5;56;7.701926324390486e-17
5;4;1.6847837434184047e-15
5;8;1.4522670389262703e-15
5;21;1.950296925088327e-15
5;49;7.712002297767456e-17
5;40;7.855399152236503e-15
5;51;7.654533545514364e-17
5;5;1.6847481149405703e-15
5;53;7.702965231359774e-17
5;29;2.124989566598928e-15
5;61;2.124989566598928e-15
5;31;2.6416974068441627e-16
5;16;1.948952701048639e-15
5;32;1.710350083161257e-14
5;33;3.5282667325489924e-15
5;19;2.521931069227086e-15
5;24;2.0960537103262136e-15
5;30;7.855399152236503e-15
5;34;7.855399152236503e-15
5;58;1.1003427905863116e-17
5;6;1.0470531772108242e-15
5;20;4.842201569216012e-15
5;27;1.0428055658686906e-15
5;28;1.0571206175364836e-15
5;9;2.3099563644421263e-15
5;35;5.343867295694844e-16
5;60;1.1003427905863116e-17
5;46;2.3412742139854534e-15
5;12;3.5282667325489924e-15
5;59;1.1003427905863116e-17
5;13;5.846492266615771e-15
5;14;1.9492025668286314e-15
5;10;1.033013592552077e-15
5;36;1.2656142077886364e-15
5;17;2.2104341816313817e-15
5;57;1.1003427905863116e-17
5;38;5.343867295694844e-16
5;50;1.1003427905863116e-17
5;11;1.0456374694383285e-15
5;25;9.140751371906842e-16
5;41;1.4040887796456923e-15
5;18;3.864876474414639e-15
5;22;3.865302215655147e-15
5;23;3.095005785108342e-15
5;39;7.01053304036225e-16
5;26;9.140751371906842e-16
6;37;1.3376939216049935e-15
6;3;1.099967713603325e-15
6;54;7.703647193520518e-17
6;15;1.9068330954818785e-15
6;7;1.069425606670322e-15
6;42;2.4068698380181617e-15
6;1;5.343773068783901e-16
6;55;1.2837518874327647e-17
6;45;1.6095707967798513e-15
6;47;7.70175284438964e-17
6;43;1.4817170559043104e-15
6;48;7.701900042896205e-17
6;44;2.410503262057905e-15
6;2;1.3016470482738265e-14
6;52;7.690749532622274e-17
6;56;7.701975910921024e-17
6;4;1.670462254916236e-15
6;8;1.4418165092849332e-15
6;21;1.9068470890582637e-15
6;49;7.711313028631747e-17
6;40;7.855726335302845e-15
6;51;7.683084361527454e-17
6;5;1.6705330680695132e-15
6;53;7.703105647670679e-17
6;29;2.124999016539659e-15
6;61;2.124999016539659e-15
6;31;2.64169785692099e-16
6;16;1.907067488865881e-15
6;32;1.7106007349622757e-14
6;33;3.528302231573667e-15
6;19;2.5219448016074603e-15
6;24;2.0960627408665833e-15
6;30;7.855726335302845e-15
6;34;7.855726335302845e-15
6;58;1.2837518874327647e-17
6;6;1.0679113306114976e-15
6;20;4.7252353540618546e-15
6;27;1.0428075303665037e-15
6;28;1.0571226423100352e-15
6;9;2.3099676952966547e-15
6;35;5.343773068783901e-16
6;60;1.2837518874327647e-17
6;46;2.3428984635708055e-15
6;12;3.528302231573667e-15
6;59;1.2837518874327647e-17
6;13;3.5216358177170927e-15
6;14;1.9066402490531954e-15
6;10;1.0330155177535604e-15
6;36;1.265617191824117e-15
6;17;2.2104444787961033e-15
6;57;1.2837518874327647e-17
6;38;5.343773068783901e-16
6;50;1.2837518874327647e-17
6;11;1.045639447642177e-15
6;25;9.140777118335578e-16
6;41;1.4040924925010037e-15
6;18;3.870322523017196e-15
6;22;3.869273235143973e-15
6;23;3.0965113389294914e-15
6;39;7.010548714855266e-16
6;26;9.140777118335578e-16
7;37;1.3372747371073343e-15
