;;0
1;37;1.664421239216019e-17
1;3;1.3694582527665347e-17
1;54;9.581850168885764e-19
1;15;2.3743712202710263e-17
1;7;1.327689319036162e-17
1;42;3.002890458368459e-17
1;1;6.642633621346415e-18
1;55;1.3688946202399987e-19
1;45;1.9980074665141924e-17
1;47;9.571451155480472e-19
1;43;1.8450684321977216e-17
1;48;9.571467014154381e-19
1;44;3.0031522142749685e-17
1;2;5.655864862415342e-16
1;52;9.55878866856601e-19
1;56;1.3688946202399987e-19
1;4;2.0880803288119287e-17
1;8;1.8017743675927595e-17
1;21;2.372240304448706e-17
1;49;9.611700720956806e-19
1;40;9.705833024339706e-17
1;51;9.5283010882201e-19
1;5;2.088181758629559e-17
1;53;9.582116072201267e-19
1;29;2.6390684958767715e-17
1;61;2.6390684958767715e-17
1;31;3.2854617293563866e-18
1;16;2.3740949052199098e-17
1;32;2.0774738473967033e-16
1;33;4.374823733329623e-17
1;19;3.126545602235214e-17
1;24;2.600338114776837e-17
1;30;9.649923455452475e-17
1;34;9.705833024339706e-17
1;58;1.3688946202399987e-19
1;6;1.3276391492046734e-17
1;20;5.937824349313931e-17
1;27;1.2956819616270345e-17
1;28;1.3134432111588427e-17
1;9;2.8647333554749105e-17
1;35;6.642633621346415e-18
1;60;1.3688946202399987e-19
1;46;2.910845575051406e-17
1;12;4.374823733329623e-17
1;59;1.3688946202399987e-19
1;13;7.97789125108765e-17
1;14;2.3722970812002708e-17
1;10;1.2835322452327638e-17
1;36;1.5720427345232303e-17
1;17;2.7417435469021618e-17
1;57;1.3688946202399987e-19
1;38;6.642633621346415e-18
1;50;1.3688946202399987e-19
1;11;1.2991956723227089e-17
1;25;1.1362844538718054e-17
1;41;1.7437038744717476e-17
1;18;4.795994275625013e-17
1;22;4.7955664763542184e-17
1;23;3.8478776200004963e-17
1;39;8.714557897677074e-18
1;26;1.1362844538718054e-17
2;37;1.6644596498493523e-17
2;3;1.3704083496787147e-17
2;54;1.3688099106810755e-19
2;15;2.374168254891486e-17
2;7;1.3258232960828545e-17
2;42;2.9950077945184984e-17
2;1;6.642956002859581e-18
2;55;1.3688099106810755e-19
2;45;1.9997747892875155e-17
2;47;9.575264253030088e-19
2;43;1.8429343749403725e-17
2;48;9.5752841696183e-19
2;44;2.9949556221524e-17
2;2;5.489227249164838e-16
2;52;9.574725313086876e-19
2;56;9.582895657466972e-19
2;4;2.0950803086022608e-17
2;8;1.801120787512688e-17
2;21;2.3746511145408954e-17
2;49;9.605905657440347e-19
2;40;9.72653175507456e-17
2;51;9.538611141138188e-19
2;5;2.0950665596058127e-17
2;53;9.581987795198147e-19
2;29;2.6391308882788938e-17
2;61;2.6391308882788938e-17
2;31;3.2856624920609947e-18
2;16;2.3739997266292332e-17
2;32;2.119952455772785e-16
2;33;4.377584492692313e-17
2;19;3.13119875278422e-17
2;24;2.6032497571329686e-17
2;30;9.72653175507456e-17
2;34;9.72653175507456e-17
2;58;1.3688099106810755e-19
2;6;1.324646692913865e-17
2;20;5.955331200110203e-17
2;27;1.2961831033652119e-17
2;28;1.3139615901074912e-17
2;9;2.868458545018425e-17
2;35;6.642956002859581e-18
2;60;1.3688099106810755e-19
2;46;2.906258101054586e-17
2;12;4.377584492692313e-17
2;59;1.3688099106810755e-19
2;13;5.467999282867157e-16
2;14;2.374332245575009e-17
2;10;1.2840218590617544e-17
2;36;1.5728555192582468e-17
2;17;2.7450751479897482e-17
2;57;1.3688099106810755e-19
2;38;6.642956002859581e-18
2;50;1.3688099106810755e-19
2;11;1.2997002020256766e-17
2;25;1.1362938004553182e-17
2;41;1.7447593328787874e-17
2;18;4.795097208358216e-17
2;22;4.795560707204897e-17
2;23;3.836358381631366e-17
2;39;8.71645774777896e-18
2;26;1.1362938004553182e-17
3;37;1.6644353397247845e-17
3;3;1.3694627870765401e-17
3;54;1.3687000655302084e-19
3;15;2.3735047505865547e-17
3;7;1.3254139675212567e-17
3;42;2.998998799839278e-17
3;1;6.642738760441769e-18
3;55;1.3687000655302084e-19
3;45;1.9997606685015538e-17
3;47;9.575660768872e-19
3;43;1.843906161890955e-17
3;48;9.575825953247303e-19
3;44;2.9987831731112576e-17
3;2;2.627736411062633e-16
3;52;9.546817875372075e-19
3;56;9.580363053055376e-19
3;4;2.096430483571682e-17
3;8;1.7999024234618035e-17
3;21;2.3737124467983915e-17
3;49;9.599308477528552e-19
3;40;9.723623064908251e-17
3;51;9.535494948916697e-19
3;5;2.096532811202637e-17
