;;;0
1;41;1;36.02981041172334
2;41;1;0.0
3;41;1;0.0
4;41;1;0.0
5;41;1;0.0
6;41;1;1.7288750000001718
7;41;1;0.0
8;41;1;1.7290833333333557
9;41;1;0.0
10;41;1;0.0
11;41;1;0.0
12;41;1;0.0
13;41;1;0.0
14;41;1;0.0
15;41;1;0.0
16;41;1;0.0
17;41;1;0.0
18;41;1;0.0
19;41;1;455.65563764144935
20;41;1;419.62813053838175
21;41;1;0.0
22;41;1;0.0
23;41;1;0.0
24;41;1;0.0
25;41;1;0.0
26;41;1;1.7288333333334847
27;41;1;0.0
28;41;1;0.0
29;41;1;36.02981041172336
30;41;1;0.0
31;41;1;455.10703934099513
32;41;1;0.0
33;41;1;0.0
34;41;1;36.67556041172338
35;41;1;0.0
36;41;1;0.0
37;41;1;0.0
38;41;1;36.675560411723346
39;41;1;9.545956545425305
40;41;1;0.0
41;41;1;585.3062033597942
42;41;1;0.0
43;41;1;0.0
44;41;1;0.0
45;41;1;374.92961888409
46;41;1;10.087581545425317
47;41;1;0.0
48;41;1;0.0
49;41;1;584.660453359794
50;41;1;36.029872911723324
51;41;1;36.029935411723265
52;41;1;0.0
53;41;1;0.0
54;41;1;0.6564178010192158
55;41;1;0.0
56;41;1;0.0
57;41;1;36.675560411723346
58;41;1;0.0
59;41;1;0.0
1;42;1;36.02981041172334
2;42;1;0.0
3;42;1;0.0
4;42;1;0.0
5;42;1;0.0
6;42;1;1.7288750000001718
7;42;1;0.0
8;42;1;1.1874375000000383
9;42;1;0.0
10;42;1;0.0
11;42;1;0.0
12;42;1;0.0
13;42;1;0.0
14;42;1;0.0
15;42;1;0.0
16;42;1;0.0
17;42;1;0.0
18;42;1;0.0
19;42;1;455.6556168081162
20;42;1;419.62813053838175
21;42;1;0.0
22;42;1;0.0
23;42;1;0.0
24;42;1;0.0
25;42;1;0.0
26;42;1;1.1872500000001491
27;42;1;0.0
28;42;1;0.0
29;42;1;36.02981041172336
30;42;1;0.0
31;42;1;455.10703934099513
32;42;1;0.0
33;42;1;0.0
34;42;1;36.67556041172335
35;42;1;0.0
36;42;1;0.0
37;42;1;0.0
38;42;1;36.02981041172334
39;42;1;9.545956545425305
40;42;1;0.0
41;42;1;585.306203359794
42;42;1;0.0
43;42;1;0.0
44;42;1;0.0
45;42;1;374.28386888409
46;42;1;10.087581545425296
47;42;1;0.0
48;42;1;0.0
49;42;1;584.660453359794
50;42;1;36.029872911723324
51;42;1;36.029935411723265
52;42;1;0.0
53;42;1;0.0
54;42;1;0.6564303041484941
55;42;1;0.0
56;42;1;0.0
57;42;1;36.02981041172334
58;42;1;0.0
59;42;1;0.0
1;43;1;36.02981041172334
2;43;1;0.0
3;43;1;0.0
4;43;1;0.0
5;43;1;0.0
6;43;1;1.187250000000176
7;43;1;0.0
8;43;1;1.1874375000000383
9;43;1;0.0
10;43;1;0.0
11;43;1;0.0
12;43;1;0.0
13;43;1;0.0
14;43;1;0.0
15;43;1;0.0
16;43;1;0.0
17;43;1;0.0
18;43;1;0.0
19;43;1;455.6556168081162
20;43;1;419.4930625574805
21;43;1;0.0
22;43;1;0.0
23;43;1;0.0
24;43;1;0.0
25;43;1;0.0
26;43;1;1.1872500000001491
27;43;1;0.0
28;43;1;0.0
29;43;1;36.02981041172336
30;43;1;0.0
31;43;1;455.10703934099513
32;43;1;0.0
33;43;1;0.0
34;43;1;36.67556041172335
35;43;1;0.0
36;43;1;0.0
37;43;1;0.0
38;43;1;36.02981041172334
39;43;1;9.545956545425305
40;43;1;0.0
41;43;1;538.7434830935756
42;43;1;0.0
43;43;1;0.0
44;43;1;0.0
45;43;1;374.1448521818853
46;43;1;9.545956545425284
47;43;1;0.0
48;43;1;0.0
49;43;1;584.660453359794
50;43;1;36.029872911723324
51;43;1;36.029935411723265
52;43;1;0.0
53;43;1;0.0
54;43;1;0.6564244152502318
55;43;1;0.0
56;43;1;0.0
57;43;1;36.02981041172334
58;43;1;0.0
59;43;1;0.0
1;44;1;36.02981041172334
2;44;1;0.0
3;44;1;0.0
4;44;1;0.0
5;44;1;0.0
6;44;1;1.1872500000001631
7;44;1;0.0
8;44;1;1.1874375000000357
9;44;1;0.0
10;44;1;0.0
11;44;1;0.0
12;44;1;0.0
13;44;1;0.0
14;44;1;0.0
15;44;1;0.0
16;44;1;0.0
17;44;1;0.0
18;44;1;0.0
19;44;1;455.6556168081162
20;44;1;366.33739396134376
21;44;1;0.0
22;44;1;0.0
23;44;1;0.0
24;44;1;0.0
25;44;1;0.0
26;44;1;1.1872500000001414
27;44;1;0.0
28;44;1;0.0
29;44;1;36.02981041172336
30;44;1;0.0
31;44;1;214.35276339170278
32;44;1;0.0
33;44;1;0.0
34;44;1;36.02981041172331
35;44;1;0.0
36;44;1;0.0
37;44;1;0.0
38;44;1;36.02981041172334
39;44;1;9.545956545425302
40;44;1;0.0
41;44;1;513.0385567973976
42;44;1;0.0
43;44;1;0.0
44;44;1;0.0
45;44;1;347.6783722869847
46;44;1;9.54595654542528
47;44;1;0.0
