;;0
1;37;2.5553296750366754e-15
1;3;1.7938506357665926e-15
1;54;1.0063644422724669e-16
1;15;9.296781856739737e-15
1;7;1.3117942745940135e-15
1;42;2.371551532457709e-15
1;1;9.585342135042507e-16
1;55;1.538321267220385e-17
1;45;3.2899474443508276e-15
1;47;4.441441230373679e-17
1;43;1.3585789664300844e-15
1;48;4.4515331538113335e-17
1;44;2.371919322384968e-15
1;2;3.5372693622674346e-13
1;52;2.266522901948629e-15
1;56;1.538321267220385e-17
1;4;1.4366447055668016e-15
1;8;1.1668283230372277e-15
1;21;1.270463522619519e-15
1;49;4.327945977719914e-17
1;40;1.9056166139221018e-14
1;51;6.666083456088644e-16
1;5;1.4377390575812433e-15
1;53;4.3593627899027265e-17
1;29;4.359361925515622e-15
1;61;4.359361925515622e-15
1;31;3.9723846282934628e-16
1;16;9.49492713973551e-15
1;32;3.756148200957631e-14
1;33;8.145615397667416e-15
1;19;5.368787498912016e-15
1;24;4.2896938187503006e-15
1;30;1.9056166139221018e-14
1;34;1.9056166139221018e-14
1;58;1.538321267220385e-17
1;6;7.911533783068959e-16
1;20;2.0241029520419777e-15
1;27;1.892255828343466e-15
1;28;1.9233069631554474e-15
1;9;4.815001356975169e-15
1;35;9.585342135042507e-16
1;60;1.538321267220385e-17
1;46;2.1009521752332866e-15
1;12;8.145615397667416e-15
1;59;1.538321267220385e-17
1;13;9.555354320300073e-15
1;14;9.60942319768822e-15
1;10;1.870886571637163e-15
1;36;2.370448822939736e-15
1;17;4.5659746741505635e-15
1;57;1.538321267220385e-17
1;38;9.585342135042507e-16
1;50;1.538321267220385e-17
1;11;1.8984287750448355e-15
1;25;1.6161599248564492e-15
1;41;2.66987290461939e-15
1;18;1.8028442304524685e-15
1;22;1.8023436425842485e-15
1;23;2.647090674014521e-15
1;39;1.1842577699995421e-15
1;26;1.6161599248564492e-15
2;37;2.268364224220438e-15
2;3;6.058452169793692e-15
2;54;1.9148420906496335e-17
2;15;6.888518373515628e-15
2;7;5.167263380069384e-15
2;42;1.2900477403248816e-14
2;1;9.121315830573888e-16
2;55;1.9148420906496335e-17
2;45;3.2133715862880877e-15
2;47;2.5593086102711666e-16
2;43;8.075155129468682e-15
2;48;2.555680068046825e-16
2;44;1.2652754470864282e-14
2;2;1.0271652308982207e-13
2;52;5.829837910954974e-16
2;56;2.9457416122119574e-16
2;4;9.390642726551391e-15
2;8;7.47950549088872e-15
2;21;8.794405257552422e-15
2;49;2.5287588094878375e-16
2;40;1.861443417307533e-14
2;51;5.599755406692957e-16
2;5;9.260858573983916e-15
2;53;4.412308694726592e-17
2;29;4.491072890000722e-15
2;61;4.491072890000722e-15
2;31;3.964926850189703e-16
2;16;6.8733611492700724e-15
2;32;3.824876465313564e-14
2;33;8.317553929552103e-15
2;19;5.503241958023044e-15
2;24;4.418288138538112e-15
2;30;1.861443417307533e-14
2;34;1.861443417307533e-14
2;58;1.9148420906496335e-17
2;6;5.364252066897683e-15
2;20;1.534030126867088e-14
2;27;1.911016499079915e-15
2;28;1.9422219186035457e-15
2;9;4.9594169885765204e-15
2;35;9.121315830573888e-16
2;60;1.9148420906496335e-17
2;46;2.1403931296325686e-15
2;12;8.317553929552103e-15
2;59;1.9148420906496335e-17
2;13;4.775661227438594e-15
2;14;6.9768907235909614e-15
2;10;1.8897432389006884e-15
2;36;2.394944453015652e-15
2;17;4.706698101713795e-15
2;57;1.9148420906496335e-17
2;38;9.121315830573888e-16
2;50;1.9148420906496335e-17
2;11;1.9171829527337663e-15
2;25;1.6357090983188168e-15
2;41;2.7110213048411047e-15
2;18;1.767566139467173e-15
2;22;1.7983213888262035e-15
2;23;2.8421392986291556e-15
2;39;1.197260716265455e-15
2;26;1.6357090983188168e-15
3;37;2.275838459009581e-15
3;3;4.4953306864389425e-15
3;54;1.9128252332066963e-17
3;15;4.5815286471726456e-15
3;7;3.96192365594239e-15
3;42;8.908119156798513e-15
3;1;9.12270279828814e-16
3;55;1.9128252332066963e-17
3;45;3.229831916474001e-15
3;47;1.793315478435582e-16
3;43;5.825366849893572e-15
3;48;1.8019633495424835e-16
3;44;8.287401528235843e-15
3;2;4.143244709946408e-14
3;52;5.578250795077949e-16
3;56;1.7254202025213954e-16
3;4;7.04884979132935e-15
3;8;5.557427415166608e-15
3;21;5.230363204119903e-15
3;49;1.7141013206500842e-16
3;40;1.858463489190393e-14
3;51;5.888216737577481e-16
3;5;6.9627939336082464e-15
3;53;4.4179748037887477e-17
3;29;4.533343598482861e-15
3;61;4.533343598482861e-15
3;31;3.991705093767648e-16
3;16;4.6255596601726495e-15
3;32;3.7358426083874844e-14
3;33;8.247601383630744e-15
3;19;5.5660487145367785e-15
3;24;4.4586204826424535e-15
3;30;1.858463489190393e-14
3;34;1.858463489190393e-14
3;58;1.9128252332066963e-17
3;6;4.215204926237194e-15
3;20;5.726848965842901e-15
3;27;1.9141490595520997e-15
3;28;1.945347011535941e-15
3;9;5.013265167188209e-15
3;35;9.12270279828814e-16
3;60;1.9128252332066963e-17
3;46;2.163348593157607e-15
3;12;8.247601383630744e-15
3;59;1.9128252332066963e-17
3;13;1.0362419474052386e-14
3;14;4.5645052529199116e-15
3;10;1.8928908191112367e-15
3;36;2.4013689699685016e-15
3;17;4.754839537505308e-15
3;57;1.9128252332066963e-17
3;38;9.12270279828814e-16
3;50;1.9128252332066963e-17
3;11;1.9203101747240452e-15
3;25;1.6390955731818643e-15
3;41;2.718963347862571e-15
3;18;1.7891263266478924e-15
3;22;1.799494842955564e-15
3;23;2.8281130343413283e-15
3;39;1.2025476199859924e-15
3;26;1.6390955731818643e-15
4;37;2.275100588458898e-15
4;3;4.4950634840935115e-15
4;54;1.912686881285278e-17
4;15;4.645440193738885e-15
4;7;3.891771048815205e-15
4;42;8.86124109343811e-15
4;1;9.127217250932032e-16
