;;0
1;37;6.965196729259575e-17
1;3;5.735952810108154e-17
1;54;3.829823240503276e-18
1;15;9.772037729558708e-17
1;7;5.4467338469500154e-17
1;42;1.3006138190849448e-16
1;1;2.7029375291752398e-17
1;55;5.431435543096441e-19
1;45;8.225438315833332e-17
1;47;3.800972424693765e-18
1;43;7.800971652445231e-17
1;48;3.800783455983494e-18
1;44;1.3086436624889927e-16
1;2;1.753346008394862e-14
1;52;4.199084854269501e-18
1;56;5.431435543096441e-19
1;4;8.741327272949322e-17
1;8;7.45034959495275e-17
1;21;9.74748674392087e-17
1;49;3.830992995083704e-18
1;40;4.0954046431959313e-16
1;51;4.2005136260727674e-18
1;5;8.752916171427621e-17
1;53;3.8132052155252516e-18
1;29;1.1025748243546921e-16
1;61;1.1025748243546921e-16
1;31;1.3264688472311383e-17
1;16;1.0010243149758907e-16
1;32;8.831192871686616e-16
1;33;1.8344275181658177e-16
1;19;1.3092099259233103e-16
1;24;1.0875224548353903e-16
1;30;4.0954046431959313e-16
1;34;4.0954046431959313e-16
1;58;5.431435543096441e-19
1;6;5.513254459381878e-17
1;20;2.4292255778668186e-16
1;27;5.3878827585411364e-17
1;28;5.4633827571700715e-17
1;9;1.198828019806966e-16
1;35;2.7029375291752398e-17
1;60;5.431435543096441e-19
1;46;1.2192419639176703e-16
1;12;1.8344275181658177e-16
1;59;5.431435543096441e-19
1;13;1.1175223219360475e-14
1;14;9.984103090111214e-17
1;10;5.3362450189884437e-17
1;36;6.561021432461107e-17
1;17;1.1470312408893537e-16
1;57;5.431435543096441e-19
1;38;2.7029375291752398e-17
1;50;5.431435543096441e-19
1;11;5.402817773994599e-17
1;25;4.709556965169693e-17
1;41;7.279701970914192e-17
1;18;2.0539154203009852e-16
1;22;2.0537510750867736e-16
1;23;1.6056557704454699e-16
1;39;3.591010932613471e-17
1;26;4.709556965169693e-17
2;37;6.912370214977529e-17
2;3;5.748139592256814e-17
2;54;5.412808884645395e-19
2;15;1.0224869198302422e-16
2;7;5.538931513612862e-17
2;42;1.27760369098647e-16
2;1;2.7337150237594538e-17
2;55;5.412808884645395e-19
