;;0
1;37;5.03698362899438e-13
1;3;5.031627556418468e-13
1;54;4.944124668403204e-13
1;15;1.0242123438916091e-15
1;7;3.553687646841955e-15
1;42;6.44239882016724e-13
1;1;1.1019997199715242e-12
1;55;1.6315899111162255e-12
1;45;1.0992988641214874e-12
1;47;6.428874899782934e-13
1;43;6.463329778785169e-13
1;48;6.443298798098968e-13
1;44;6.473011765978958e-13
1;2;2.076747917085035e-12
1;52;2.0640657099216648e-12
1;56;1.6315899111162255e-12
1;4;1.6618609414446911e-13
1;8;4.110238128896984e-15
1;21;1.038339559529489e-15
1;49;4.1874590869719674e-15
1;40;9.247465239824395e-13
1;51;6.851336172730644e-13
1;5;1.6339917238392925e-13
1;53;2.692925731166574e-13
1;29;8.949377958438409e-13
1;61;8.949377958438409e-13
1;31;1.1360886813142641e-12
1;16;1.027838409270019e-15
1;32;1.1306808227507552e-12
1;33;9.462448734031135e-13
1;19;1.1362907268935188e-12
1;24;1.1364899162617522e-12
1;30;1.1338766162343716e-12
1;34;9.247465239824395e-13
1;58;1.6315899111162255e-12
1;6;5.967928838438572e-15
1;20;8.367085549048914e-16
1;27;1.1369001044750853e-12
1;28;1.1368971010718234e-12
1;9;1.1363888485944746e-12
1;35;1.1019997199715242e-12
1;60;1.6315899111162255e-12
1;46;2.6861587550788825e-13
1;12;9.462448734031135e-13
1;59;1.6315899111162255e-12
1;13;6.63144696385864e-13
1;14;1.0557306061594033e-15
1;10;1.1369022833085234e-12
1;36;1.1368492206917282e-12
1;17;1.136436309521621e-12
1;57;1.6315899111162255e-12
1;38;1.1019997199715242e-12
1;50;1.6315899111162255e-12
1;11;1.1368994375265952e-12
1;25;1.1321468040529123e-12
1;41;1.1368052019646181e-12
1;18;8.078658694958416e-16
1;22;8.060171164863088e-16
1;23;2.7042069174110885e-13
1;39;1.1369077310770243e-12
1;26;1.1321468040529123e-12
2;37;1.172887045083334e-12
2;3;1.3124344098135185e-12
2;54;3.4348476910095552e-12
2;15;1.0394296085853212e-15
2;7;3.784948422022765e-15
2;42;1.2666146763077377e-12
2;1;1.6498532591289502e-12
2;55;3.4348476910095552e-12
2;45;1.6361918709332311e-12
2;47;1.2635186894516599e-12
2;43;1.2999295727340036e-12
2;48;1.2650602763931515e-12
2;44;1.28096739709174e-12
2;2;1.4344160261611685e-12
2;52;1.3720603537626502e-12
2;56;1.2596832591053396e-12
2;4;5.824206035742937e-13
2;8;4.517882297652775e-15
2;21;1.0330465436722488e-15
2;49;4.5076290269601754e-15
2;40;1.6365921367617038e-12
2;51;9.728568056013235e-13
2;5;5.789140378222061e-13
2;53;3.938685268278375e-13
2;29;1.6362526553534228e-12
2;61;1.6362526553534228e-12
2;31;1.635681678512412e-12
2;16;1.0409518181739923e-15
2;32;1.6362922691113333e-12
2;33;1.6364105833281193e-12
2;19;1.6363034914560214e-12
2;24;1.636250908438959e-12
2;30;1.6365921367617038e-12
2;34;1.6365921367617038e-12
2;58;3.4348476910095552e-12
2;6;3.691288454539258e-15
2;20;8.274763527649982e-16
2;27;1.6361424008437272e-12
2;28;1.6361433436255187e-12
2;9;1.6362764310109393e-12
2;35;1.6498532591289502e-12
2;60;3.4348476910095552e-12
2;46;3.9729385360828463e-13
2;12;1.6364105833281193e-12
2;59;3.4348476910095552e-12
2;13;9.2072736610636e-13
2;14;1.03704596714098e-15
2;10;1.6361390628893345e-12
2;36;1.6361526174668645e-12
2;17;1.636263656781537e-12
2;57;3.4348476910095552e-12
2;38;1.6498532591289502e-12
2;50;3.4348476910095552e-12
2;11;1.6361424321938724e-12
2;25;1.6360733137962468e-12
2;41;1.6361676145257873e-12
2;18;8.063132918005321e-16
2;22;8.064306228548567e-16
2;23;3.98441024322152e-13
2;39;1.6359333628273743e-12
2;26;1.6360733137962468e-12
3;37;1.5855916862521315e-12
3;3;2.660353858251181e-13
3;54;5.040725591910279e-12
3;15;1.041794085270468e-15
3;7;3.501755734979235e-15
3;42;5.533228147803018e-13
3;1;2.2868006429373803e-12
3;55;5.040725591910279e-12
3;45;2.3191828741930133e-12
3;47;5.185236997080176e-13
3;43;5.311174837317993e-13
3;48;5.2522703242415e-13
3;44;5.305235472146863e-13
3;2;3.798052914559025e-12
3;52;3.544321614154025e-12
3;56;2.6659637674764525e-13
3;4;4.978016497661025e-13
3;8;4.6739297149836775e-15
3;21;1.041518448981818e-15
3;49;4.647899208104199e-15
3;40;2.3146541349935765e-12
3;51;3.857979830805295e-12
3;5;4.959481812480016e-13
3;53;5.43465839205656e-13
3;29;2.3188497222266433e-12
3;61;2.3188497222266433e-12
3;31;2.322644323260942e-12
3;16;1.0405816709877727e-15
3;32;2.310069860924745e-12
3;33;2.3179191533478526e-12
3;19;2.3185977456317543e-12
3;24;2.3188676655285797e-12
3;30;2.3146541349935765e-12
3;34;2.3146541349935765e-12
3;58;5.040725591910279e-12
3;6;3.4990268454225567e-15
3;20;8.408356843487571e-16
3;27;2.31959547032456e-12
3;28;2.3195829414379615e-12
3;9;2.3187326396565605e-12
3;35;2.2868006429373803e-12
3;60;5.040725591910279e-12
3;46;5.488192518730173e-13
3;12;2.3179191533478526e-12
3;59;5.040725591910279e-12
3;13;3.947140757824258e-12
