;;0
1;37;6.923310482683745e-14
1;3;6.919774074462126e-14
1;54;6.793626502984797e-14
1;15;1.4090032971553707e-16
1;7;9.137131763184649e-16
1;42;4.1123846059300184e-14
1;1;1.458152439912053e-13
1;55;1.9339124495740847e-13
1;45;1.5651170842359566e-13
1;47;4.0264883047264615e-14
1;43;4.072052097906429e-14
1;48;3.997541342037795e-14
1;44;4.0425586321386714e-14
1;2;1.3377125623880425e-13
1;52;1.290090389574348e-13
1;56;1.9339124495740847e-13
1;4;1.8471032192861105e-14
1;8;4.982049506977956e-16
1;21;1.481809148694102e-16
1;49;4.927703519891548e-16
1;40;1.1216350017290518e-13
1;51;5.430957815409113e-14
1;5;1.8508180142274347e-14
1;53;3.498360461794254e-14
1;29;1.1007298174881259e-13
1;61;1.1007298174881259e-13
1;31;1.3847812684618166e-13
1;16;1.4887883219584125e-16
1;32;1.377597405352442e-13
1;33;1.0813900074186975e-13
1;19;1.3859245856546082e-13
1;24;1.386049213719348e-13
1;30;1.3827866856789014e-13
1;34;1.1216350017290518e-13
1;58;1.9339124495740847e-13
1;6;1.6214017117678298e-15
1;20;1.1885641771215623e-16
1;27;1.3860408462712395e-13
1;28;1.3860540575499453e-13
1;9;1.385990697788995e-13
1;35;1.458152439912053e-13
1;60;1.9339124495740847e-13
1;46;3.472180320552915e-14
1;12;1.0813900074186975e-13
1;59;1.9339124495740847e-13
1;13;5.293195364754033e-14
1;14;1.5168819689294534e-16
1;10;1.3860310883193383e-13
1;36;1.3862055356916073e-13
1;17;1.3860188607354492e-13
1;57;1.9339124495740847e-13
1;38;1.458152439912053e-13
1;50;1.9339124495740847e-13
1;11;1.3860430731078815e-13
1;25;1.4131205419999533e-13
1;41;1.3862161870197667e-13
1;18;1.1121496353946858e-16
1;22;1.1069824100932497e-16
1;23;3.4985104901256e-14
1;39;1.3856821174772857e-13
1;26;1.4131205419999533e-13
2;37;1.3797333487217884e-13
2;3;2.1500447691595664e-13
2;54;4.4761391313027455e-13
2;15;1.459027143728948e-16
2;7;2.8180311000178333e-15
2;42;4.649561242051972e-14
2;1;2.378103082225813e-13
2;55;4.4761391313027455e-13
2;45;2.291923443678075e-13
2;47;4.44265568853594e-14
2;43;4.641204443459714e-14
2;48;4.443211580645543e-14
2;44;4.64019300003187e-14
2;2;6.839854140727442e-14
2;52;7.135460892870984e-14
2;56;1.83038062679613e-13
2;4;1.730358838834996e-14
2;8;1.3550712165519023e-15
2;21;1.4266938714925915e-16
2;49;1.0934062940414058e-15
2;40;2.287111773914878e-13
2;51;4.7231735127281875e-14
2;5;1.7738784484179448e-14
2;53;5.5784423834860895e-14
2;29;2.2912929822801783e-13
2;61;2.2912929822801783e-13
2;31;2.294965467580633e-13
2;16;1.4638633333428496e-16
2;32;2.2836436653975073e-13
2;33;2.2900453414469667e-13
2;19;2.290905778997185e-13
2;24;2.291324006215087e-13
2;30;2.2871117739151366e-13
2;34;2.287111773914878e-13
2;58;4.4761391313027455e-13
2;6;1.2007671222358571e-15
2;20;1.1790659038349073e-16
2;27;2.2931000323087494e-13
2;28;2.2930643222105886e-13
2;9;2.291102721986169e-13
2;35;2.378103082225813e-13
2;60;4.4761391313027455e-13
2;46;5.696172456255149e-14
2;12;2.2900453414469667e-13
2;59;4.4761391313027455e-13
2;13;4.3710852189310104e-14
2;14;1.450888111717144e-16
2;10;2.2931246390790883e-13
2;36;2.2925736489233504e-13
2;17;2.291201212504523e-13
2;57;4.4761391313027455e-13
2;38;2.378103082225813e-13
2;50;4.4761391313027455e-13
2;11;2.293092563442967e-13
2;25;2.2934314927688835e-13
2;41;2.292272002633296e-13
2;18;1.1450251006950587e-16
2;22;1.1460445998001334e-16
2;23;5.6526670073257404e-14
2;39;2.294048628094017e-13
2;26;2.2934314927688835e-13
3;37;1.6231632082946638e-13
3;3;2.968763520260914e-14
3;54;5.530149108010627e-13
3;15;1.47196946370482e-16
3;7;8.052282284720607e-15
3;42;2.2332098247410236e-14
3;1;2.592752792239495e-13
3;55;5.530149108010627e-13
3;45;2.616385900754774e-13
3;47;2.086224430221077e-14
3;43;2.1518783564274847e-14
3;48;2.0954731572300274e-14
3;44;2.174223665840991e-14
3;2;1.0642515075715421e-13
3;52;1.1009687883372881e-13
3;56;2.9223848108433376e-14
3;4;1.348639979771205e-14
3;8;1.2662966565060135e-15
3;21;1.4730634334399428e-16
3;49;1.1752111992466365e-15
3;40;2.609693445563889e-13
3;51;1.8843608602844136e-13
3;5;1.3448540383429711e-14
3;53;6.416376567451578e-14
3;29;2.615808801872398e-13
3;61;2.615808801872398e-13
3;31;2.621647924813064e-13
3;16;1.4707157422551762e-16
3;32;2.603744888470727e-13
3;33;2.6143110277622155e-13
3;19;2.615374974271903e-13
3;24;2.6158402365926956e-13
3;30;2.609693445565957e-13
3;34;2.609693445563889e-13
3;58;5.530149108010627e-13
3;6;3.659524102770089e-15
3;20;1.2135879052821523e-16
3;27;2.6170740429428656e-13
3;28;2.6170547617298484e-13
3;9;2.6156064219224414e-13
3;35;2.592752792239495e-13
3;60;5.530149108010627e-13
3;46;6.558337607069497e-14
3;12;2.6143110277622155e-13
3;59;5.530149108010627e-13
3;13;9.081261480358006e-14
3;14;1.4734681825567007e-16
3;10;2.6171013336521793e-13
3;36;2.616794653630246e-13
3;17;2.6157152742319585e-13
3;57;5.530149108010627e-13
3;38;2.592752792239495e-13
3;50;5.530149108010627e-13
3;11;2.617070038744017e-13
3;25;2.617751581418416e-13
3;41;2.6166273292420637e-13
3;18;1.1423055076061592e-16
3;22;1.1447894548841813e-16
3;23;6.56915028858041e-14
3;39;2.6190711908144113e-13
3;26;2.617751581418416e-13
4;37;1.616871621544908e-13
4;3;2.944209687656916e-14
4;54;5.479607688595078e-13
4;15;1.4689752696340274e-16
4;7;8.208763144510734e-15
4;42;2.2170889969226422e-14
4;1;2.5686673230643765e-13
4;55;5.479607688595078e-13
4;45;2.5977314970790267e-13
4;47;2.085366252153088e-14
4;43;2.1534790130669968e-14
4;48;2.087289849847993e-14
4;44;2.1927508216541594e-14
4;2;1.0717067437327116e-13
4;52;1.1049065144245823e-13
4;56;2.9013339264015973e-14
4;4;1.0294737102464851e-14
4;8;1.1741730563431305e-15
4;21;1.4782190966838867e-16
4;49;1.1331134454252285e-15
4;40;2.5911565329100847e-13
4;51;2.1981265552563795e-13
4;5;1.0293312482533325e-14
4;53;6.275077161198449e-14
4;29;2.5971660481422235e-13
4;61;2.5971660481422235e-13
4;31;2.602964639976303e-13
4;16;1.4672958229812536e-16
4;32;2.585340044925225e-13
4;33;2.595695038709803e-13
4;19;2.5967408964033527e-13
4;24;2.597197636197508e-13
4;30;2.5911565329090507e-13
4;34;2.5911565329100847e-13
4;58;5.479607688595078e-13
4;6;3.634981165001844e-15
4;20;1.2183828584493623e-16
4;27;2.5984203288705343e-13
4;28;2.5983848561465845e-13
4;9;2.5969675998944216e-13
4;35;2.5686673230643765e-13
4;60;5.479607688595078e-13
4;46;6.426425893788241e-14
4;12;2.595695038709803e-13
4;59;5.479607688595078e-13
4;13;8.950237683302995e-14
4;14;1.469899465783431e-16
4;10;2.598459013684144e-13
4;36;2.5981310160339233e-13
4;17;2.5970745780318736e-13
4;57;5.479607688595078e-13
4;38;2.5686673230643765e-13
4;50;5.479607688595078e-13
4;11;2.5984095837090743e-13
4;25;2.5990825973153883e-13
4;41;2.597967062055702e-13
4;18;1.1450935048878106e-16
4;22;1.145207651793065e-16
4;23;6.44024574470273e-14
4;39;2.600386801925211e-13
4;26;2.5990825973153883e-13
5;37;1.3411356061239945e-13
5;3;0.0
5;54;2.342060261051824e-13
5;15;1.0744927088005237e-16
5;7;1.5396872837048642e-14
5;42;1.8482054797173893e-14
5;1;2.159085510976567e-13
5;55;2.342060261051824e-13
5;45;1.8640704762182355e-13
5;47;1.8125646705047964e-14
5;43;1.7228967990181625e-14
5;48;1.819091680279086e-14
5;44;1.862531015008935e-14
5;2;3.0289457128535437e-14
5;52;3.188257700044981e-14
5;56;1.5163125065549918e-14
5;4;1.561094906320333e-14
5;8;1.6636714814627795e-15
5;21;1.0682895880706757e-16
5;49;2.004804405190879e-15
5;40;1.983332618212986e-13
5;51;2.2730127476302808e-14
5;5;1.5619707447822878e-14
5;53;4.33452510580265e-14
5;29;1.9867437173991127e-13
5;61;1.9867437173991127e-13
5;31;1.863811281075549e-13
5;16;1.0752063414006717e-16
5;32;1.857919926158642e-13
5;33;1.985966532339394e-13
5;19;1.86343345081234e-13
5;24;1.8637072219517207e-13
5;30;1.8609609691733692e-13
5;34;1.983332618212986e-13
5;58;2.342060261051824e-13
5;6;1.7341878871882073e-14
5;20;1.0444435976275697e-16
5;27;1.8645100635577275e-13
5;28;1.864498428080319e-13
5;9;1.8635662942679366e-13
5;35;2.159085510976567e-13
5;60;2.342060261051824e-13
5;46;4.405066260133849e-14
5;12;1.985966532339394e-13
5;59;2.342060261051824e-13
5;13;2.2617713210826482e-14
5;14;1.0736841734604738e-16
5;10;1.8645179498909667e-13
5;36;1.8643376350464054e-13
5;17;1.8636301214386658e-13
5;57;2.342060261051824e-13
5;38;2.159085510976567e-13
5;50;2.342060261051824e-13
5;11;1.8645076750127041e-13
5;25;1.986474781487134e-13
5;41;1.8642326107191245e-13
5;18;1.1063582521506609e-16
5;22;1.105035521992289e-16
5;23;4.4080615437378435e-14
5;39;1.864721114935879e-13
5;26;1.986474781487134e-13
6;37;1.6064816102677343e-13
6;3;0.0
6;54;2.3056530388241947e-13
6;15;1.4209923626161403e-16
6;7;2.1643596736875835e-15
6;42;2.9146402213364545e-14
6;1;2.732605721300708e-13
6;55;2.7737105081946417e-13
6;45;2.299264359542244e-13
6;47;2.7581564711527006e-14
6;43;2.5820178927576823e-14
6;48;2.7531711862628423e-14
6;44;3.026432422148934e-14
6;2;2.9977092722512006e-14
6;52;3.172553062896947e-14
6;56;1.8219493785191736e-14
6;4;1.8834473454736537e-14
6;8;9.497679064534684e-16
6;21;1.4170542830118856e-16
6;49;9.122317508602022e-16
6;40;2.295010839531695e-13
6;51;2.180528720051941e-14
6;5;1.8810065229438773e-14
6;53;6.247392952367314e-14
6;29;2.2988340437507395e-13
6;61;2.2988340437507395e-13
6;31;2.2983156264827347e-13
6;16;1.4211445385305801e-16
6;32;2.2903673025556405e-13
6;33;2.297799528989508e-13
6;19;2.2985315785800547e-13
6;24;2.298855873148693e-13
6;30;2.2950108395314364e-13
6;34;2.295010839531695e-13
6;58;2.7737105081946417e-13
6;6;5.347349105696041e-15
6;20;1.1194193950497366e-16
6;27;2.29968750149072e-13
6;28;2.299680578001142e-13
6;9;2.2986921963103567e-13
6;35;2.732605721300708e-13
6;60;2.7737105081946417e-13
6;46;6.400588468855072e-14
6;12;2.297799528989508e-13
6;59;2.7737105081946417e-13
6;13;2.2120129419492305e-14
6;14;1.4200257420798352e-16
6;10;2.299692213084089e-13
6;36;2.2995421824880777e-13
6;17;2.2987684904973146e-13
6;57;2.7737105081946417e-13
6;38;2.732605721300708e-13
6;50;2.7737105081946417e-13
6;11;2.29968604753778e-13
6;25;2.2997384339414035e-13
6;41;2.299434257034437e-13
6;18;1.0960679847860326e-16
6;22;1.0959692244692249e-16
6;23;6.409412066372691e-14
6;39;2.299780075744499e-13
6;26;2.2997384339414035e-13
7;37;1.5952926227835296e-13
7;3;0.0
7;54;2.861568397781589e-13
7;15;1.463977206530788e-16
7;7;1.5838443022328015e-15
7;42;2.828142444622638e-14
7;1;2.608836743756221e-13
7;55;2.861568397781589e-13
7;45;2.2451472199723877e-13
7;47;2.6262647141824256e-14
7;43;2.4887218210759947e-14
7;48;2.564395679727564e-14
7;44;2.8353295061193613e-14
7;2;3.0785264538188584e-14
7;52;3.295483434131929e-14
7;56;1.779999002373994e-14
7;4;2.2567021909502854e-14
7;8;9.195608241388543e-16
7;21;1.4237613342779594e-16
7;49;8.898615850293223e-16
7;40;2.41435748947549e-13
7;51;2.2757281300143424e-14
7;5;2.2546612866797857e-14
7;53;5.78257349169346e-14
7;29;2.418741110797838e-13
7;61;2.418741110797838e-13
7;31;2.245006856849453e-13
7;16;1.4744674833132435e-16
7;32;2.2371123916371625e-13
7;33;2.4180348917184514e-13
7;19;2.2443908732727685e-13
7;24;2.2446856443004595e-13
7;30;2.241084515165826e-13
7;34;2.41435748947549e-13
7;58;2.861568397781589e-13
7;6;3.4509620052309848e-15
7;20;1.1263170925085361e-16
7;27;2.2458016387655852e-13
7;28;2.2457867987002695e-13
7;9;2.244538682607852e-13
7;35;2.608836743756221e-13
7;60;2.861568397781589e-13
7;46;5.835320454368077e-14
7;12;2.4180348917184514e-13
7;59;2.861568397781589e-13
7;13;2.2909684543428866e-14
7;14;1.4525908228178301e-16
7;10;2.2458119675623236e-13
7;36;2.2455660993325055e-13
7;17;2.2446026159575526e-13
7;57;2.861568397781589e-13
7;38;2.608836743756221e-13
7;50;2.861568397781589e-13
7;11;2.2457983808617514e-13
7;25;2.419749217585886e-13
7;41;2.245409342382151e-13
7;18;1.1017775118868101e-16
7;22;1.1032391562596573e-16
7;23;5.889101095740039e-14
7;39;2.2460137315680053e-13
7;26;2.419749217585886e-13
8;37;1.3713478124812509e-13
8;3;0.0
8;54;1.897003792339374e-13
8;15;1.1559025611791996e-16
8;7;1.473450647685131e-14
8;42;1.950923928875399e-14
8;1;2.099275059372749e-13
8;55;2.116663836205462e-13
8;45;1.880732396107463e-13
8;47;1.7560599582400736e-14
8;43;1.8671129301191968e-14
8;48;1.764984227827135e-14
8;44;1.830195379091134e-14
8;2;3.063417698733437e-14
8;52;3.24039229442522e-14
8;56;1.522398828998807e-14
8;4;1.6590526533362567e-14
8;8;1.4875905995621255e-15
8;21;1.0957017578543556e-16
8;49;2.052947098808256e-15
8;40;1.8786974290810355e-13
8;51;2.419213783939663e-14
8;5;1.6677968319249457e-14
8;53;4.426608743133102e-14
8;29;1.8803128596877993e-13
8;61;1.8803128596877993e-13
8;31;1.8829842895739746e-13
8;16;1.1638144231849244e-16
8;32;1.876842059303703e-13
8;33;1.8797783254543788e-13
8;19;1.880120489775879e-13
8;24;1.8803314906288046e-13
8;30;1.8786974290810355e-13
8;34;1.8786974290810355e-13
8;58;2.116663836205462e-13
8;6;1.620868836831148e-14
8;20;1.090318658377535e-16
8;27;1.8815095392164582e-13
8;28;1.8814860742818425e-13
8;9;1.880215432936638e-13
8;35;2.099275059372749e-13
8;60;2.116663836205462e-13
8;46;4.362358793702987e-14
8;12;1.8797783254543788e-13
8;59;2.116663836205462e-13
8;13;2.4087782058185632e-14
8;14;1.1443223463956645e-16
8;10;1.881525858719632e-13
8;36;1.8811609771717173e-13
8;17;1.8802649148785545e-13
8;57;2.116663836205462e-13
8;38;2.099275059372749e-13
8;50;2.116663836205462e-13
8;11;1.8815052540512388e-13
8;25;1.8817325877345103e-13
8;41;1.8809695822971345e-13
8;18;1.1065330623816504e-16
8;22;1.1002160841500792e-16
8;23;4.4200377797382224e-14
8;39;1.8821442915887085e-13
8;26;1.8817325877345103e-13
9;37;3.5948448926008945e-14
9;3;3.596121566917457e-14
9;54;3.5656915114532635e-14
9;15;1.4648927606683327e-16
9;7;1.6491254451239396e-15
9;42;2.163739721084594e-14
9;1;5.009474595210176e-14
9;55;5.859097873519855e-14
9;45;5.156599015049071e-14
9;47;2.1220116476775655e-14
9;43;2.14009174227449e-14
9;48;2.1054425730708175e-14
9;44;2.1332215122658462e-14
9;2;6.083581546303848e-14
9;52;5.825280498645524e-14
9;56;5.859097873519855e-14
9;4;1.2463072895138247e-14
9;8;4.818112979860574e-16
9;21;1.4559471000574055e-16
9;49;4.997205503836318e-16
9;40;4.823266863150821e-14
9;51;2.6862947374424364e-14
9;5;1.2502361081835946e-14
9;53;1.9552395594827458e-14
9;29;4.856363880737918e-14
9;61;4.856363880737918e-14
9;31;4.8766710379686607e-14
9;16;1.4085671133706745e-16
9;32;4.8586324445077926e-14
9;33;4.843509199653052e-14
9;19;4.880512048058572e-14
9;24;4.8806292537371955e-14
9;30;4.872517607318362e-14
9;34;4.823266863150821e-14
9;58;5.859097873519855e-14
9;6;1.5503721853916903e-15
9;20;1.171435291928047e-16
9;27;4.8821519274352594e-14
9;28;4.882059901658578e-14
9;9;4.8806279672968596e-14
9;35;5.009474595210176e-14
9;60;5.859097873519855e-14
9;46;1.9650389717316645e-14
9;12;4.843509199653052e-14
9;59;5.859097873519855e-14
9;13;2.6923857841590066e-14
9;14;1.4461373471622772e-16
9;10;4.8822141441113146e-14
9;36;4.880650704117632e-14
9;17;4.880643437818688e-14
9;57;5.859097873519855e-14
9;38;5.009474595210176e-14
9;50;5.859097873519855e-14
9;11;4.882133786717545e-14
9;25;4.8670122289525936e-14
9;41;4.8802888276834076e-14
9;18;1.1036941397259659e-16
9;22;1.1034985852427074e-16
9;23;1.9747877866437072e-14
9;39;4.882735112399546e-14
9;26;4.8670122289525936e-14
10;37;5.853490462125306e-14
10;3;6.352785749533254e-14
10;54;1.0414342832239189e-13
10;15;1.4508199989167364e-16
10;7;2.4866057427853917e-15
10;42;2.6753647949888336e-14
10;1;7.947831752594585e-14
10;55;1.0414342832239189e-13
10;45;8.173709168352527e-14
10;47;2.5485923588128504e-14
10;43;2.6544904020325178e-14
10;48;2.5530902481639488e-14
10;44;2.6707997629004763e-14
10;2;3.198416408277134e-14
10;52;3.250827617987625e-14
10;56;6.03709566669661e-14
10;4;4.161482100506966e-15
10;8;1.1279978471789227e-15
10;21;1.4417741240937406e-16
10;49;1.1321968610655329e-15
10;40;8.123349110273471e-14
10;51;2.4082042610501154e-14
10;5;4.220458133529652e-15
10;53;3.283241089932489e-14
10;29;8.167795652678677e-14
10;61;8.167795652678677e-14
10;31;8.166417407696e-14
10;16;1.4572726504163588e-16
10;32;8.094662152615893e-14
10;33;8.15305006707686e-14
10;19;8.163323541293383e-14
10;24;8.168131180938543e-14
10;30;8.123349110274764e-14
10;34;8.123349110273471e-14
10;58;1.0414342832239189e-13
10;6;1.0408612521839668e-15
10;20;1.179772590901011e-16
10;27;8.178616722467916e-14
10;28;8.178587496130895e-14
10;9;8.16566942051131e-14
10;35;7.947831752594585e-14
10;60;1.0414342832239189e-13
10;46;3.3284737211797374e-14
10;12;8.15305006707686e-14
10;59;1.0414342832239189e-13
10;13;2.4301519251839003e-14
10;14;1.4430124690136084e-16
10;10;8.178632752708614e-14
10;36;8.177409399019793e-14
10;17;8.166809439731639e-14
10;57;1.0414342832239189e-13
10;38;7.947831752594585e-14
10;50;1.0414342832239189e-13
10;11;8.178611719104422e-14
10;25;8.178517290289221e-14
10;41;8.17602824147214e-14
10;18;1.1537865389747238e-16
10;22;1.1543542291729144e-16
10;23;3.330466730142453e-14
10;39;8.176429517490231e-14
10;26;8.178517290289221e-14
11;37;6.683550279179109e-14
11;3;2.8691388987779596e-14
11;54;1.1780768016015862e-13
11;15;1.468420519284591e-16
11;7;1.208418018465708e-14
11;42;2.1208417283748212e-14
11;1;9.077079628010627e-14
11;55;1.1780768016015862e-13
11;45;9.16498549330247e-14
11;47;1.9557627105093286e-14
11;43;2.143840500177077e-14
11;48;1.9471444783919162e-14
11;44;2.1054675110095063e-14
11;2;4.641874476637475e-14
11;52;4.898082101513306e-14
11;56;2.6458140480483618e-14
11;4;3.416336038896182e-14
11;8;1.2811527803511687e-15
11;21;1.473089253892861e-16
11;49;1.2454861203926314e-15
11;40;9.125750272613075e-14
11;51;3.7451921651697995e-14
11;5;3.3440961412245435e-14
11;53;3.8178667249062587e-14
11;29;9.160653115166372e-14
11;61;9.160653115166372e-14
11;31;9.153163137268773e-14
11;16;1.4628022232989954e-16
11;32;9.094480643359023e-14
11;33;9.149252239410752e-14
11;19;9.157270726581528e-14
11;24;9.160902507039809e-14
11;30;9.125750272611783e-14
11;34;9.125750272613075e-14
11;58;1.1780768016015862e-13
11;6;3.6156961179160566e-15
11;20;1.2012219822524013e-16
11;27;9.168337866388969e-14
11;28;9.168317463067969e-14
11;9;9.159065683718615e-14
11;35;9.077079628010627e-14
11;60;1.1780768016015862e-13
11;46;3.8766246915551035e-14
11;12;9.149252239410752e-14
11;59;1.1780768016015862e-13
11;13;3.770065274435556e-14
