;;0
1;37;2.114398932775271e-18
1;3;1.7393964529409907e-18
1;54;1.2168884424672266e-19
1;15;3.028228847562072e-18
1;7;1.6850395651825704e-18
1;42;3.857131299932875e-18
1;1;8.452784783148574e-19
1;55;1.7385887509768827e-20
1;45;2.5475031000964184e-18
1;47;1.2160927717510561e-19
1;43;2.3546250847525377e-18
1;48;1.216090194823264e-19
1;44;3.850664071031217e-18
1;2;2.7321784491124262e-17
1;52;1.2160750247637882e-19
1;56;1.7385887509768827e-20
1;4;2.6648180036540117e-18
1;8;2.2887442255331566e-18
1;21;3.0106606151796707e-18
1;49;1.2195401146344388e-19
1;40;1.2621609709553545e-17
1;51;1.2250741191961942e-19
1;5;2.6647471097424845e-18
1;53;1.216989873977841e-19
1;29;3.3740063238584453e-18
1;61;3.3740063238584453e-18
1;31;4.173711225502959e-19
1;16;3.014370492828254e-18
1;32;2.728609344061251e-17
1;33;5.617502357308805e-18
1;19;3.9876897938232285e-18
1;24;3.3138585892419252e-18
1;30;1.2438818062211382e-17
1;34;1.2621609709553545e-17
1;58;1.7385887509768827e-20
1;6;1.6851535625910234e-18
1;20;7.565799299164346e-18
1;27;1.6479048476093489e-18
1;28;1.6705402253043809e-18
1;9;3.652288952710187e-18
1;35;8.452784783148574e-19
1;60;1.7385887509768827e-20
1;46;3.703804160888405e-18
1;12;5.617502357308805e-18
1;59;1.7385887509768827e-20
1;13;4.3171855088087296e-18
1;14;3.01357923106155e-18
1;10;1.632421669684796e-18
1;36;2.000245411887933e-18
1;17;3.494825083466515e-18
1;57;1.7385887509768827e-20
1;38;8.452784783148574e-19
1;50;1.7385887509768827e-20
1;11;1.6523827444748006e-18
1;25;1.4472541677777331e-18
1;41;2.2192511205410242e-18
1;18;6.10764205118986e-18
1;22;6.109600591844953e-18
1;23;4.898421598752082e-18
1;39;1.1076247326098433e-18
1;26;1.4472541677777331e-18
2;37;2.114214853090413e-18
2;3;1.745286641523046e-18
2;54;1.738283874315664e-20
2;15;3.0170094786622826e-18
2;7;1.6912641663988514e-18
2;42;3.822772591753225e-18
2;1;8.445985294911478e-19
2;55;1.738283874315664e-20
2;45;2.5536293870500962e-18
2;47;1.2153899132510763e-19
2;43;2.345100293062441e-18
2;48;1.2154082919643201e-19
2;44;3.8218524645290594e-18
2;2;6.543338303107353e-17
2;52;1.2179170681230384e-19
2;56;1.2170210657754313e-19
2;4;2.6336419150039652e-18
2;8;2.282300481838696e-18
2;21;3.0152011321008663e-18
2;49;1.2201848705325568e-19
2;40;1.272624728565229e-17
2;51;1.2148254900482267e-19
2;5;2.633834713723073e-18
2;53;1.2168936741619351e-19
2;29;3.376434541648857e-18
2;61;3.376434541648857e-18
2;31;4.176175589674512e-19
2;16;3.0157051903207614e-18
2;32;2.865523517970964e-17
2;33;5.6304091799893244e-18
2;19;4.011914820240185e-18
2;24;3.33017191684953e-18
2;30;1.2726247285653867e-17
2;34;1.272624728565229e-17
2;58;1.738283874315664e-20
2;6;1.6925183624748157e-18
2;20;7.529538168774217e-18
2;27;1.6518196414869809e-18
2;28;1.6745621037045347e-18
2;9;3.672356544789124e-18
2;35;8.445985294911478e-19
2;60;1.738283874315664e-20
2;46;3.690640664441517e-18
2;12;5.6304091799893244e-18
2;59;1.738283874315664e-20
2;13;3.72512604855456e-18
2;14;3.0180225879175212e-18
2;10;1.6362639792686616e-18
2;36;2.0060032078462086e-18
2;17;3.51309227806756e-18
2;57;1.738283874315664e-20
2;38;8.445985294911478e-19
2;50;1.738283874315664e-20
2;11;1.656318547706071e-18
2;25;1.4473891424217472e-18
2;41;2.226348935153647e-18
2;18;6.1021451210383295e-18
2;22;6.100344946255476e-18
2;23;4.868206617117471e-18
2;39;1.1094255685480656e-18
2;26;1.4473891424217472e-18
3;37;2.1141613499603015e-18
3;3;1.738428625213832e-18
3;54;1.738293496002469e-20
3;15;3.0141952308901775e-18
3;7;1.6973305023281804e-18
3;42;3.8430698161700854e-18
3;1;8.444770148457565e-19
3;55;1.738293496002469e-20
3;45;2.5530192913866218e-18
3;47;1.21581561567469e-19
3;43;2.351254422390424e-18
3;48;1.2158415020131606e-19
3;44;3.833042308510868e-18
3;2;8.303122291496555e-17
3;52;1.2149253152548745e-19
3;56;1.2168456707969984e-19
3;4;2.6194231485479284e-18
3;8;2.282574175773316e-18
3;21;3.0117408939246605e-18
3;49;1.2195324263788002e-19
3;40;1.2707829148011053e-17
3;51;1.2141828266951183e-19
3;5;2.618939921075477e-18
3;53;1.2169029904265552e-19
3;29;3.3753530483183972e-18
3;61;3.3753530483183972e-18
3;31;4.1761435010626203e-19
3;16;3.014506940236924e-18
3;32;2.8582660566440466e-17
3;33;5.6271087615260296e-18
3;19;4.010341419753773e-18
