;;;0
1;1;1;23.970730046573554
1;2;1;23.97076070040724
1;3;1;23.97086212615734
1;4;1;23.97072953901703
1;5;1;23.97086301369863
1;6;1;23.97086352125517
1;7;1;23.970863013698626
1;8;1;23.970627733282164
1;9;1;0.0003525005173402161
1;10;1;0.00022201955876109195
1;11;1;0.00026813856762255943
1;12;1;0.0002088556456744547
1;13;1;0.00031281212242674717
1;14;1;0.00035606969059750896
1;15;1;0.00024812936817860174
1;16;1;0.00030473548947002673
1;17;1;0.00020738680284354682
1;18;1;0.0002622921798330491
1;19;1;0.0002366912861567024
1;20;1;0.0002765132004948807
1;21;1;0.00028907646607150315
1;22;1;0.00022723033276480408
1;23;1;0.00021066186041956883
1;24;1;0.0003925034544896228
1;25;1;0.00020689482994566168
1;26;1;0.0003845557891912814
1;27;1;0.0003320379034260337
1;28;1;0.00029865732118553604
1;29;1;0.00020992797303280133
1;30;1;0.00031214659056831877
1;31;1;0.00028773779246320675
1;32;1;0.00037792396782613077
1;33;1;0.00031742184840223624
1;34;1;0.00030568405594087056
1;35;1;0.0003788478355200215
1;36;1;0.00033520216281298753
1;37;1;0.0003324392376769695
1;38;1;0.00028791041687495296
1;39;1;0.00022001922499314327
1;40;1;0.00039299302426579164
1;41;1;0.00034304796234893017
1;42;1;0.00023322906444877303
1;43;1;0.0003175571034162614
1;44;1;0.0003246620606770384
1;45;1;0.00028479997329905113
1;46;1;0.00031064276893256755
1;47;1;0.0
1;48;1;0.0003843947798810839
1;49;1;0.0003962596709037832
1;50;1;0.00025911044357523856
1;51;1;0.0
1;52;1;0.0
1;53;1;0.0003571882113410221
1;54;1;0.00038043496545565804
1;55;1;0.00036594532892903213
1;56;1;0.0
1;57;1;0.0003412083708813277
1;58;1;0.00035471593070721184
1;59;1;0.0003132003730018723
1;60;1;0.00029908641233492294
1;61;1;0.0
1;62;1;0.0003402336370623461
1;63;1;0.00038578044791467725
1;64;1;0.00037169667234073303
1;65;1;0.0
1;66;1;0.0
1;67;1;0.0003910502444984383
1;68;1;0.00031061913821035157
1;69;1;0.00035335149026905676
1;70;1;0.0
1;71;1;0.00023174059610823274
1;72;1;0.00032488208003560295
1;73;1;0.00027344761523332263
1;74;1;0.00022806154667698336
1;75;1;0.00020028370214663672
1;76;1;0.00029180668201969444
1;77;1;0.0003212532291977811
1;78;1;0.00021358632889544678
1;79;1;0.0
1;80;1;0.0003251143820311175
1;81;1;0.00037705109976427523
1;82;1;0.0
1;83;1;0.00036395701077980623
1;84;1;0.00021786882947823113
1;85;1;0.0002677925302907592
1;86;1;0.00021090564400543058
1;87;1;0.00023535649677793876
1;88;1;0.0
1;89;1;0.00028246493775409346
1;90;1;0.0003041692867384316
1;91;1;0.0003841242949150379
1;92;1;0.0002650564400366053
1;93;1;0.0
1;94;1;0.0002445842261617958
1;95;1;0.00020368852841817986
