;;;;;0
1;2;95;1;1;0.0003948065818897901
1;2;96;1;1;0.0002497420821260086
1;2;97;1;1;0.00024847101231601084
1;2;98;1;1;0.00020181115450085114
1;2;99;1;1;0.00020676933346684025
1;2;100;1;1;0.00031145168719335135
1;2;101;1;1;0.0003718730349454291
1;2;102;1;1;0.00033970001001301696
1;2;103;1;1;0.00029202309669236677
1;2;104;1;1;0.0002399659557424652
1;2;105;1;1;0.00023887386936350592
1;2;106;1;1;0.0002865605286872935
1;2;107;1;1;0.00039107292813991525
1;2;108;1;1;0.00032276385968425624
1;2;109;1;1;0.0003966225426387637
1;2;110;1;1;0.00038562064016554854
1;2;111;1;1;0.000278370948900237
1;2;112;1;1;0.00020511371449551084
1;2;113;1;1;0.000399832048329495
1;2;114;1;1;0.00039538466673342014
1;2;115;1;1;0.00029936877941323724
1;2;116;1;1;0.0002810083775574914
1;2;117;1;1;0.00025803678114882684
1;2;118;1;1;0.0003961464570608458
1;2;119;1;1;0.0003520436567537799
1;2;120;1;1;0.0003315734454791229
1;2;121;1;1;0.00032560995961416513
1;2;122;1;1;0.00022771349420913859
1;2;123;1;1;0.0002647393611695204
1;2;124;1;1;0.0003201626113948133
1;2;125;1;1;0.0003946794833283268
1;2;126;1;1;0.00027651814024899033
1;2;127;1;1;0.0003312020293047629
1;2;128;1;1;0.00023381062047328192
1;2;129;1;1;0.00023579373185140685
1;2;130;1;1;0.0002959094823270252
1;2;131;1;1;0.00022140289042421816
1;2;132;1;1;0.00020426260805714096
1;2;133;1;1;0.0002823266246119956
1;2;134;1;1;0.0002217755081606088
1;2;135;1;1;0.0003203172123760889
1;2;136;1;1;0.0003163854343980508
1;2;137;1;1;0.0002943469176596242
1;2;138;1;1;0.00030709722639431263
1;2;139;1;1;0.0002441837054837956
1;2;140;1;1;0.0003586311538333166
1;2;141;1;1;0.0003459561429858816
1;2;142;1;1;0.0002861900470611796
1;2;143;1;1;0.00037608224024565266
1;2;144;1;1;0.00034530382831013656
1;2;145;1;1;0.0
1;2;146;1;1;0.0
1;2;147;1;1;0.0
1;2;148;1;1;0.0
1;2;149;1;1;0.0
1;2;150;1;1;0.0
1;2;151;1;1;0.0
1;2;152;1;1;0.0
1;2;153;1;1;0.00037859991322052
1;2;154;1;1;0.00023252414805914357
1;2;155;1;1;0.00022097740395847937
1;2;156;1;1;0.0
1;2;157;1;1;0.000315758753045626
1;2;158;1;1;0.0003174282567337539
1;2;159;1;1;0.00037592216548179303
1;2;160;1;1;0.00021129668569139882
1;2;161;1;1;0.0001519207240699166
1;2;162;1;1;0.00021222802977203698
1;2;163;1;1;0.00026869730649844797
1;2;164;1;1;0.00026425593271252627
1;2;165;1;1;0.0003169392209872835
1;2;166;1;1;0.000357377791128467
1;2;167;1;1;0.00020505402565598036
1;2;168;1;1;0.00012113942347129778
1;3;9;1;1;0.0
1;3;10;1;1;0.0
1;3;11;1;1;0.0
1;3;12;1;1;0.0
1;3;13;1;1;0.0
1;3;14;1;1;0.0
1;3;15;1;1;0.0
1;3;16;1;1;0.0
1;3;17;1;1;0.0
1;3;18;1;1;0.0
1;3;19;1;1;0.0
1;3;20;1;1;0.0
1;3;21;1;1;0.0
1;3;22;1;1;0.0
1;3;23;1;1;0.0
1;3;24;1;1;0.0
1;3;25;1;1;0.0
1;3;26;1;1;0.0
1;3;27;1;1;0.0
1;3;28;1;1;0.0
1;3;29;1;1;0.0
1;3;30;1;1;0.0
1;3;31;1;1;0.0
1;3;32;1;1;0.0
1;3;33;1;1;0.0
1;3;34;1;1;0.0
1;3;35;1;1;0.0
1;3;36;1;1;0.0
1;3;37;1;1;0.0
1;3;38;1;1;0.0
1;3;39;1;1;0.0
1;3;40;1;1;0.0
1;3;41;1;1;0.0
1;3;42;1;1;0.0
1;3;43;1;1;0.0
1;3;44;1;1;0.0
1;3;45;1;1;0.0
1;3;46;1;1;0.0
1;3;47;1;1;0.0
1;3;48;1;1;0.0
1;3;49;1;1;8.309588327294723e-07
1;3;50;1;1;0.0
1;3;51;1;1;0.0
1;3;52;1;1;0.0
1;3;53;1;1;0.0
1;3;54;1;1;0.0
1;3;55;1;1;0.0
1;3;56;1;1;0.0
1;3;57;1;1;0.0
1;3;58;1;1;0.0
1;3;59;1;1;0.0
1;3;60;1;1;0.0
1;3;61;1;1;0.0
1;3;62;1;1;0.0
1;3;63;1;1;0.0
1;3;64;1;1;0.0
1;3;65;1;1;0.0
1;3;66;1;1;0.0
1;3;67;1;1;0.0
1;3;68;1;1;0.0
1;3;69;1;1;0.0
1;3;70;1;1;0.0
1;3;71;1;1;0.0
1;3;72;1;1;0.0
1;3;73;1;1;3.256130844158842e-07
1;3;74;1;1;0.0
1;3;75;1;1;0.0
1;3;76;1;1;0.0
1;3;77;1;1;0.0
1;3;78;1;1;0.0
1;3;79;1;1;0.0
1;3;80;1;1;0.0
1;3;81;1;1;0.0
1;3;82;1;1;0.0
1;3;83;1;1;0.0
1;3;84;1;1;0.0
1;3;85;1;1;0.0
1;3;86;1;1;0.0
1;3;87;1;1;0.0
1;3;88;1;1;0.0
1;3;89;1;1;3.2561308441583e-07
1;3;90;1;1;0.0
1;3;91;1;1;0.0
1;3;92;1;1;0.0
1;3;93;1;1;0.0
1;3;94;1;1;0.0
1;3;95;1;1;0.0
1;3;96;1;1;0.0
1;3;97;1;1;3.256130844157758e-07
1;3;98;1;1;0.0
1;3;99;1;1;0.0
1;3;100;1;1;0.0
1;3;101;1;1;0.0
1;3;102;1;1;0.0
1;3;103;1;1;0.0
1;3;104;1;1;0.0
1;3;105;1;1;0.0
1;3;106;1;1;0.0
1;3;107;1;1;0.0
1;3;108;1;1;0.0
1;3;109;1;1;0.0
1;3;110;1;1;0.0
1;3;111;1;1;0.0
1;3;112;1;1;0.0
1;3;113;1;1;0.0
1;3;114;1;1;0.0
1;3;115;1;1;0.0
1;3;116;1;1;0.0
1;3;117;1;1;0.0
1;3;118;1;1;0.0
1;3;119;1;1;0.0
1;3;120;1;1;0.0
1;3;121;1;1;0.0
1;3;122;1;1;0.0
1;3;123;1;1;0.0
1;3;124;1;1;0.0
1;3;125;1;1;0.0
1;3;126;1;1;0.0
1;3;127;1;1;0.0
1;3;128;1;1;0.0
1;3;129;1;1;0.0
1;3;130;1;1;0.0
1;3;131;1;1;0.0
1;3;132;1;1;0.0
1;3;133;1;1;0.0
1;3;134;1;1;1.515474633879564e-07
1;3;135;1;1;0.0
1;3;136;1;1;0.0
1;3;137;1;1;0.0
1;3;138;1;1;0.0
1;3;139;1;1;0.0
1;3;140;1;1;0.0
1;3;141;1;1;0.0
1;3;142;1;1;0.0
1;3;143;1;1;0.0
1;3;144;1;1;0.0
1;3;145;1;1;0.0
1;3;146;1;1;0.0
1;3;147;1;1;0.0
1;3;148;1;1;0.0
1;3;149;1;1;0.0
1;3;150;1;1;0.0
1;3;151;1;1;0.0
1;3;152;1;1;0.0
1;3;153;1;1;0.0
1;3;154;1;1;0.0
1;3;155;1;1;0.0
1;3;156;1;1;0.0
1;3;157;1;1;0.0
1;3;158;1;1;0.0
1;3;159;1;1;0.0
1;3;160;1;1;0.0
1;3;161;1;1;0.0
1;3;162;1;1;0.0
1;3;163;1;1;0.0
1;3;164;1;1;0.0
1;3;165;1;1;0.0
1;3;166;1;1;0.0
1;3;167;1;1;0.0
1;3;168;1;1;0.0
1;4;9;1;1;0.0
1;4;10;1;1;0.0
1;4;11;1;1;0.0
1;4;12;1;1;0.0
1;4;13;1;1;0.0
1;4;14;1;1;0.0
1;4;15;1;1;0.0
1;4;16;1;1;0.0
1;4;17;1;1;0.0
1;4;18;1;1;0.0
1;4;19;1;1;0.0
1;4;20;1;1;0.0
1;4;21;1;1;0.0
1;4;22;1;1;0.0
1;4;23;1;1;0.0
1;4;24;1;1;0.0
1;4;25;1;1;0.0
1;4;26;1;1;0.0
1;4;27;1;1;0.0
1;4;28;1;1;0.0
1;4;29;1;1;0.0
1;4;30;1;1;0.0
1;4;31;1;1;0.0
1;4;32;1;1;0.0
1;4;33;1;1;0.0
1;4;34;1;1;0.0
1;4;35;1;1;0.0
1;4;36;1;1;0.0
1;4;37;1;1;0.0
1;4;38;1;1;0.0
1;4;39;1;1;0.0
1;4;40;1;1;0.0
1;4;41;1;1;0.00023021394479490006
1;4;42;1;1;0.00035364720803711494
1;4;43;1;1;0.0
1;4;44;1;1;0.0
1;4;45;1;1;0.0
1;4;46;1;1;0.0
1;4;47;1;1;0.0
1;4;48;1;1;0.0002254262541303695
1;4;49;1;1;0.00028854484162744906
1;4;50;1;1;0.0002777767097226394
1;4;51;1;1;0.0002575893995527519
1;4;52;1;1;0.0003797251093087681
1;4;53;1;1;0.00031627435666366276
1;4;54;1;1;0.0003661992590367478
1;4;55;1;1;0.0003826573211842062
1;4;56;1;1;0.0
1;4;57;1;1;0.00028177644270885484
1;4;58;1;1;0.0003036510129835453
1;4;59;1;1;0.00039785841594072296
1;4;60;1;1;0.00031788031107105903
1;4;61;1;1;0.00035531551016321217
1;4;62;1;1;0.000273342278295117
1;4;63;1;1;0.00024150035045559227
1;4;64;1;1;0.0
1;4;65;1;1;0.00036276212409465635
1;4;66;1;1;0.0
1;4;67;1;1;0.0002002995894663062
1;4;68;1;1;0.0003675531524314943
1;4;69;1;1;0.00025175194419411903
1;4;70;1;1;0.00030016634958779744
1;4;71;1;1;0.0
1;4;72;1;1;0.0
1;4;73;1;1;0.00023797296485431063
1;4;74;1;1;0.00034509395547545146
1;4;75;1;1;0.00022884603317646277
1;4;76;1;1;0.0002700223624044591
1;4;77;1;1;0.0
1;4;78;1;1;0.00033089669904208806
1;4;79;1;1;0.0003238486031841394
1;4;80;1;1;0.0
1;4;81;1;1;0.0002655637662294316
1;4;82;1;1;0.00024451413504222153
1;4;83;1;1;0.0
1;4;84;1;1;0.0003355165715430059
1;4;85;1;1;0.0
1;4;86;1;1;0.0002484716798504723
1;4;87;1;1;0.00028867434331297353
1;4;88;1;1;0.0
1;4;89;1;1;0.00027824812255932714
1;4;90;1;1;0.00021647768766062549
1;4;91;1;1;0.0
1;4;92;1;1;0.0003060672207202697
1;4;93;1;1;0.000368896231767965
1;4;94;1;1;0.0002865623977837856
1;4;95;1;1;0.00037949681252294655
1;4;96;1;1;0.0
1;4;97;1;1;0.00021672240579419914
1;4;98;1;1;0.0
1;4;99;1;1;0.0002172546977737726
1;4;100;1;1;0.00034931450886152
1;4;101;1;1;0.0
1;4;102;1;1;0.0003296831213911418
1;4;103;1;1;0.00022181823036614265
1;4;104;1;1;0.0
1;4;105;1;1;0.0
1;4;106;1;1;0.0
1;4;107;1;1;0.0002816577550816061
1;4;108;1;1;0.0003348976335903341
1;4;109;1;1;0.00033079136210406866
1;4;110;1;1;0.0
1;4;111;1;1;0.00023459297086212078
1;4;112;1;1;0.0
1;4;113;1;1;0.00038341577383932445
1;4;114;1;1;0.00031240639498014087
1;4;115;1;1;0.0002974584292914122
1;4;116;1;1;0.00037335202429825446
1;4;117;1;1;0.0003436802509929575
1;4;118;1;1;0.0003723033276592904
1;4;119;1;1;0.0002441842395113648
1;4;120;1;1;0.0
1;4;121;1;1;0.0002561564700777678
1;4;122;1;1;0.00021486732752578353
1;4;123;1;1;0.0003829366176028838
1;4;124;1;1;0.00022152331364106673
1;4;125;1;1;0.0
1;4;126;1;1;0.00031805240145522517
1;4;127;1;1;0.0
1;4;128;1;1;0.0
1;4;129;1;1;0.0
1;4;130;1;1;0.0
1;4;131;1;1;0.0
1;4;132;1;1;0.0
1;4;133;1;1;0.0
1;4;134;1;1;0.0
1;4;135;1;1;0.0
1;4;136;1;1;0.0
1;4;137;1;1;0.00026841974566937016
1;4;138;1;1;0.00023024011214578953
1;4;139;1;1;0.0002314548913587664
1;4;140;1;1;0.0
1;4;141;1;1;0.0
1;4;142;1;1;0.0002820475952071026
1;4;143;1;1;0.0
1;4;144;1;1;0.0
1;4;145;1;1;0.00034502079369847476
1;4;146;1;1;0.0002285341610760656
1;4;147;1;1;0.0002134477487400287
1;4;148;1;1;0.0
1;4;149;1;1;0.0
1;4;150;1;1;0.00026179553419445283
1;4;151;1;1;0.0002866554520877141
1;4;152;1;1;0.0
1;4;153;1;1;0.00024186415673709157
1;4;154;1;1;0.0
1;4;155;1;1;0.00026846273488868866
1;4;156;1;1;0.00021281519308434302
1;4;157;1;1;0.0
1;4;158;1;1;0.00039448429625179405
1;4;159;1;1;0.00020462761590067085
1;4;160;1;1;0.0
1;4;161;1;1;0.0002713611695203765
1;4;162;1;1;0.0003558686292179834
1;4;163;1;1;0.00020519488668602515
1;4;164;1;1;0.0003661063382397116
1;4;165;1;1;0.0003581916491438871
1;4;166;1;1;0.0
1;4;167;1;1;0.000269997263108708
1;4;168;1;1;0.0
1;5;9;1;1;0.0
1;5;10;1;1;0.0
1;5;11;1;1;0.0
1;5;12;1;1;0.0
1;5;13;1;1;0.0
1;5;14;1;1;0.0
1;5;15;1;1;0.0
1;5;16;1;1;0.0
1;5;17;1;1;0.0
1;5;18;1;1;0.0
1;5;19;1;1;0.0
1;5;20;1;1;0.0
1;5;21;1;1;0.0
1;5;22;1;1;0.0
1;5;23;1;1;0.0
1;5;24;1;1;0.0
1;5;25;1;1;0.0
1;5;26;1;1;0.0
1;5;27;1;1;0.0
1;5;28;1;1;0.0
1;5;29;1;1;0.0
1;5;30;1;1;0.0
1;5;31;1;1;0.0
1;5;32;1;1;0.0
1;5;33;1;1;0.0
1;5;34;1;1;0.0
1;5;35;1;1;0.0
1;5;36;1;1;0.0
1;5;37;1;1;0.0
1;5;38;1;1;0.0
1;5;39;1;1;0.0
1;5;40;1;1;0.0
1;5;41;1;1;0.0002791750609125196
1;5;42;1;1;0.00020736050198591504
1;5;43;1;1;0.000261847067854878
1;5;44;1;1;0.0002759950602449852
1;5;45;1;1;0.0003476200393845332
1;5;46;1;1;0.00039137144955108305
1;5;47;1;1;0.00038836367277460704
1;5;48;1;1;0.00031973966156002804
1;5;49;1;1;8.442180490664677e-05
1;5;50;1;1;0.00020255078268415606
1;5;51;1;1;0.00033696391976235777
1;5;52;1;1;0.00035235646340242316
1;5;53;1;1;0.00023699649123548418
1;5;54;1;1;0.0002982522612729882
1;5;55;1;1;0.00023750248656586898
1;5;56;1;1;0.0003252826007142619
1;5;57;1;1;0.00024040679550081775
1;5;58;1;1;0.0003089843463168786
1;5;59;1;1;0.0002169782049998331
1;5;60;1;1;0.0003278424618670939
1;5;61;1;1;0.00020834912052334703
1;5;62;1;1;0.00027788204666065886
1;5;63;1;1;0.00032334408063816296
1;5;64;1;1;0.0003445380327759421
1;5;65;1;1;0.00033233870698574816
1;5;66;1;1;0.00039019925903674776
1;5;67;1;1;0.00037712105737458697
1;5;68;1;1;0.0003751458229031074
1;5;69;1;1;0.0002338696305196756
1;5;70;1;1;0.0002821132805981109
1;5;71;1;1;0.00030362751577050166
1;5;72;1;1;0.0002805218784419746
1;5;73;1;1;0.00030647895597610226
1;5;74;1;1;0.00035991508961650143
1;5;75;1;1;0.00034062427822836356
1;5;76;1;1;0.00022018317145622646
1;5;77;1;1;0.0003052866059210307
1;5;78;1;1;0.000355588531757952
1;5;79;1;1;0.00023303654751176533
1;5;80;1;1;0.0003541840392510264
1;5;81;1;1;0.00022756583558626215
1;5;82;1;1;0.00026634411401488603
1;5;83;1;1;0.0002013198491372117
1;5;84;1;1;0.0002653521578051467
1;5;85;1;1;0.00038778558793097694
1;5;86;1;1;0.00030270284703447816
1;5;87;1;1;0.00034068876205734124
1;5;88;1;1;0.000302213333287569
1;5;89;1;1;0.0002412906111277995
1;5;90;1;1;0.00037257274456793833
1;5;91;1;1;0.00020690337438670275
1;5;92;1;1;0.0003531370782016622
1;5;93;1;1;0.00026406221421180874
1;5;94;1;1;0.000332378225025867
1;5;95;1;1;0.0002066724074630353
1;5;96;1;1;0.0002662527953005574
1;5;97;1;1;0.00025334574947431663
1;5;98;1;1;0.0003688844831614432
1;5;99;1;1;0.00028669163245552556
1;5;100;1;1;0.0003868637228396916
1;5;101;1;1;0.0002771724575281199
1;5;102;1;1;0.0003535258502720203
1;5;103;1;1;0.00029215807216047534
1;5;104;1;1;0.0003572588364874337
1;5;105;1;1;0.0002732964854310604
1;5;106;1;1;0.00020280497980708256
1;5;107;1;1;0.0003053142418477354
1;5;108;1;1;0.00038681325723440474
1;5;109;1;1;0.0003558939955275191
1;5;110;1;1;0.0002968850171890124
1;5;111;1;1;0.00029518467340876477
1;5;112;1;1;0.0002551144487834185
1;5;113;1;1;0.00022837622242248258
1;5;114;1;1;0.0003476984079303094
1;5;115;1;1;0.0002120483294950102
1;5;116;1;1;0.00023893314642368414
1;5;117;1;1;0.00032066326224091323
1;5;118;1;1;0.0003939461299689597
1;5;119;1;1;0.00039901391809352155
1;5;120;1;1;0.00034942398451320053
1;5;121;1;1;0.0003541330396181703
1;5;122;1;1;0.0002831992256600247
1;5;123;1;1;0.00035594886686025163
1;5;124;1;1;0.0002834212476219085
1;5;125;1;1;0.00034971663162110744
1;5;126;1;1;0.0003455536197056173
1;5;127;1;1;0.00034454457461366444
1;5;128;1;1;0.00032238303600100413
1;5;129;1;1;0.00025862341043356363
1;5;130;1;1;0.00030564106672006946
1;5;131;1;1;0.00030564854310603784
1;5;132;1;1;0.00022589099162244252
1;5;133;1;1;0.0003481724909048429
1;5;134;1;1;0.0002241365775508161
1;5;135;1;1;0.0003352436834551584
1;5;136;1;1;0.00024344861653482865
1;5;137;1;1;0.000230945829578452
1;5;138;1;1;0.0003526075898668269
1;5;139;1;1;0.00024368385567904944
1;5;140;1;1;0.0003433579653549614
1;5;141;1;1;0.0003143393077667635
1;5;142;1;1;0.0003968871532992891
1;5;143;1;1;0.0002494664397049498
1;5;144;1;1;0.00038382190180568076
1;5;145;1;1;0.0
1;5;146;1;1;0.0
1;5;147;1;1;0.0
1;5;148;1;1;0.0
1;5;149;1;1;0.0
1;5;150;1;1;0.0
1;5;151;1;1;0.0
1;5;152;1;1;0.0
1;5;153;1;1;0.0002840767664630687
1;5;154;1;1;0.00032253996862588035
1;5;155;1;1;0.00033433810620473283
1;5;156;1;1;0.0002433769233336671
1;5;157;1;1;0.0003523023931110444
1;5;158;1;1;0.00021981188878875872
1;5;159;1;1;0.0003723751543673442
1;5;160;1;1;0.0002819034077634258
1;5;161;1;1;0.0003898353192483562
1;5;162;1;1;0.00028334047595207103
1;5;163;1;1;0.0003976016821868429
1;5;164;1;1;0.0002947111244618004
1;5;165;1;1;0.00023398551450218617
1;5;166;1;1;0.00039100230299389207
1;5;167;1;1;0.00023362811655151697
1;5;168;1;1;0.0002865494476152331
1;6;9;1;1;0.0
1;6;10;1;1;0.0
1;6;11;1;1;0.0
1;6;12;1;1;0.0
1;6;13;1;1;0.0
1;6;14;1;1;0.0
1;6;15;1;1;0.0
1;6;16;1;1;0.0
1;6;17;1;1;0.0
1;6;18;1;1;0.0
1;6;19;1;1;0.0
1;6;20;1;1;0.0
1;6;21;1;1;0.0
1;6;22;1;1;0.0
1;6;23;1;1;0.0
1;6;24;1;1;0.0
1;6;25;1;1;0.0
1;6;26;1;1;0.0
1;6;27;1;1;0.0
1;6;28;1;1;0.0
1;6;29;1;1;0.0
1;6;30;1;1;0.0
1;6;31;1;1;0.0
1;6;32;1;1;0.0
1;6;33;1;1;0.0
1;6;34;1;1;0.0
1;6;35;1;1;0.0
1;6;36;1;1;0.0
1;6;37;1;1;0.0
1;6;38;1;1;0.0
1;6;39;1;1;0.0
1;6;40;1;1;0.0
1;6;41;1;1;0.0
1;6;42;1;1;0.0
1;6;43;1;1;0.0
1;6;44;1;1;0.0
1;6;45;1;1;0.0
1;6;46;1;1;0.0
1;6;47;1;1;0.0
1;6;48;1;1;0.0
1;6;49;1;1;0.0
1;6;50;1;1;0.0
1;6;51;1;1;0.0
1;6;52;1;1;0.0
1;6;53;1;1;0.0
1;6;54;1;1;0.0
1;6;55;1;1;0.0
1;6;56;1;1;0.0
1;6;57;1;1;0.0
1;6;58;1;1;0.0
1;6;59;1;1;0.0
1;6;60;1;1;0.0
1;6;61;1;1;0.0
1;6;62;1;1;0.0
1;6;63;1;1;0.0
1;6;64;1;1;0.0
1;6;65;1;1;0.0
1;6;66;1;1;0.0
1;6;67;1;1;0.0
